"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nacionalitats","Nombre"
2019,7,"Horta-Guinardó",43,"Horta","Bolívia",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Bolívia",0
2019,8,"Nou Barris",45,"Porta","Bolívia",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Bolívia",1
2019,8,"Nou Barris",47,"Can Peguera","Bolívia",0
2019,8,"Nou Barris",48,"la Guineueta","Bolívia",0
2019,8,"Nou Barris",49,"Canyelles","Bolívia",0
2019,8,"Nou Barris",50,"les Roquetes","Bolívia",0
2019,8,"Nou Barris",51,"Verdun","Bolívia",0
2019,8,"Nou Barris",52,"la Prosperitat","Bolívia",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Bolívia",0
2019,8,"Nou Barris",54,"Torre Baró","Bolívia",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Bolívia",0
2019,8,"Nou Barris",56,"Vallbona","Bolívia",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Bolívia",0
2019,9,"Sant Andreu",58,"Baró de Viver","Bolívia",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Bolívia",0
2019,9,"Sant Andreu",60,"Sant Andreu","Bolívia",0
2019,9,"Sant Andreu",61,"la Sagrera","Bolívia",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Bolívia",0
2019,9,"Sant Andreu",63,"Navas","Bolívia",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Bolívia",0
2019,10,"Sant Martí",65,"el Clot","Bolívia",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Bolívia",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Bolívia",0
2019,10,"Sant Martí",68,"el Poblenou","Bolívia",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Bolívia",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Bolívia",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Bolívia",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Bolívia",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Bolívia",0
2019,1,"Ciutat Vella",1,"el Raval","Estats Units, els",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Estats Units, els",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Estats Units, els",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Estats Units, els",0
2019,2,"Eixample",5,"el Fort Pienc","Estats Units, els",0
2019,2,"Eixample",6,"la Sagrada Família","Estats Units, els",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Estats Units, els",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Estats Units, els",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Estats Units, els",0
2019,2,"Eixample",10,"Sant Antoni","Estats Units, els",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Estats Units, els",2
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Estats Units, els",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Estats Units, els",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Estats Units, els",1
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Estats Units, els",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Estats Units, els",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Estats Units, els",0
2019,3,"Sants-Montjuïc",18,"Sants","Estats Units, els",0
2019,4,"Les Corts",19,"les Corts","Estats Units, els",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Estats Units, els",0
2019,4,"Les Corts",21,"Pedralbes","Estats Units, els",1
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Estats Units, els",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Estats Units, els",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Estats Units, els",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Estats Units, els",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Estats Units, els",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Estats Units, els",1
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Estats Units, els",0
2019,6,"Gràcia",29,"el Coll","Estats Units, els",0
2019,6,"Gràcia",30,"la Salut","Estats Units, els",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Estats Units, els",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Estats Units, els",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Estats Units, els",0
2019,7,"Horta-Guinardó",34,"Can Baró","Estats Units, els",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Estats Units, els",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Estats Units, els",0
2019,7,"Horta-Guinardó",37,"el Carmel","Estats Units, els",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Estats Units, els",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Estats Units, els",0
2019,7,"Horta-Guinardó",40,"Montbau","Estats Units, els",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Estats Units, els",0
2019,7,"Horta-Guinardó",42,"la Clota","Estats Units, els",0
2019,7,"Horta-Guinardó",43,"Horta","Estats Units, els",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Estats Units, els",0
2019,8,"Nou Barris",45,"Porta","Estats Units, els",1
2019,8,"Nou Barris",46,"el Turó de la Peira","Estats Units, els",0
2019,8,"Nou Barris",47,"Can Peguera","Estats Units, els",0
2019,8,"Nou Barris",48,"la Guineueta","Estats Units, els",0
2019,8,"Nou Barris",49,"Canyelles","Estats Units, els",0
2019,8,"Nou Barris",50,"les Roquetes","Estats Units, els",0
2019,8,"Nou Barris",51,"Verdun","Estats Units, els",0
2019,8,"Nou Barris",52,"la Prosperitat","Estats Units, els",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Estats Units, els",0
2019,8,"Nou Barris",54,"Torre Baró","Estats Units, els",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Estats Units, els",0
2019,8,"Nou Barris",56,"Vallbona","Estats Units, els",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Estats Units, els",0
2019,9,"Sant Andreu",58,"Baró de Viver","Estats Units, els",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Estats Units, els",0
2019,9,"Sant Andreu",60,"Sant Andreu","Estats Units, els",0
2019,9,"Sant Andreu",61,"la Sagrera","Estats Units, els",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Estats Units, els",0
2019,9,"Sant Andreu",63,"Navas","Estats Units, els",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Estats Units, els",0
2019,10,"Sant Martí",65,"el Clot","Estats Units, els",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Estats Units, els",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Estats Units, els",0
2019,10,"Sant Martí",68,"el Poblenou","Estats Units, els",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Estats Units, els",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Estats Units, els",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Estats Units, els",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Estats Units, els",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Estats Units, els",0
2019,1,"Ciutat Vella",1,"el Raval","Romania",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Romania",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Romania",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Romania",0
2019,2,"Eixample",5,"el Fort Pienc","Romania",0
2019,2,"Eixample",6,"la Sagrada Família","Romania",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Romania",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Romania",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Romania",0
2019,2,"Eixample",10,"Sant Antoni","Romania",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Romania",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Romania",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Romania",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Romania",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Romania",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Romania",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Romania",0
2019,3,"Sants-Montjuïc",18,"Sants","Romania",0
2019,4,"Les Corts",19,"les Corts","Romania",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Romania",0
2019,4,"Les Corts",21,"Pedralbes","Romania",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Romania",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Romania",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Romania",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Romania",1
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Romania",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Romania",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Romania",0
2019,6,"Gràcia",29,"el Coll","Romania",0
2019,6,"Gràcia",30,"la Salut","Romania",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Romania",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Romania",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Romania",1
2019,7,"Horta-Guinardó",34,"Can Baró","Romania",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Romania",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Romania",0
2019,7,"Horta-Guinardó",37,"el Carmel","Romania",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Romania",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Romania",0
2019,7,"Horta-Guinardó",40,"Montbau","Romania",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Romania",0
2019,7,"Horta-Guinardó",42,"la Clota","Romania",0
2019,7,"Horta-Guinardó",43,"Horta","Romania",1
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Romania",0
2019,8,"Nou Barris",45,"Porta","Romania",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Romania",0
2019,8,"Nou Barris",47,"Can Peguera","Romania",0
2019,8,"Nou Barris",48,"la Guineueta","Romania",0
2019,8,"Nou Barris",49,"Canyelles","Romania",1
2019,8,"Nou Barris",50,"les Roquetes","Romania",1
2019,8,"Nou Barris",51,"Verdun","Romania",0
2019,8,"Nou Barris",52,"la Prosperitat","Romania",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Romania",0
2019,8,"Nou Barris",54,"Torre Baró","Romania",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Romania",0
2019,8,"Nou Barris",56,"Vallbona","Romania",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Romania",0
2019,9,"Sant Andreu",58,"Baró de Viver","Romania",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Romania",0
2019,9,"Sant Andreu",60,"Sant Andreu","Romania",0
2019,9,"Sant Andreu",61,"la Sagrera","Romania",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Romania",0
2019,9,"Sant Andreu",63,"Navas","Romania",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Romania",0
2019,10,"Sant Martí",65,"el Clot","Romania",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Romania",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Romania",0
2019,10,"Sant Martí",68,"el Poblenou","Romania",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Romania",1
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Romania",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Romania",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Romania",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Romania",0
2019,1,"Ciutat Vella",1,"el Raval","Xina",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Xina",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Xina",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Xina",0
2019,2,"Eixample",5,"el Fort Pienc","Xina",1
2019,2,"Eixample",6,"la Sagrada Família","Xina",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Xina",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Xina",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Xina",1
2019,2,"Eixample",10,"Sant Antoni","Xina",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Xina",2
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Xina",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Xina",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Xina",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Xina",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Xina",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Xina",0
2019,3,"Sants-Montjuïc",18,"Sants","Xina",0
2019,4,"Les Corts",19,"les Corts","Xina",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Xina",0
2019,4,"Les Corts",21,"Pedralbes","Xina",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Xina",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Xina",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Xina",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Xina",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Xina",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Xina",1
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Xina",0
2019,6,"Gràcia",29,"el Coll","Xina",0
2019,6,"Gràcia",30,"la Salut","Xina",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Xina",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Xina",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Xina",0
2019,7,"Horta-Guinardó",34,"Can Baró","Xina",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Xina",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Xina",0
2019,7,"Horta-Guinardó",37,"el Carmel","Xina",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Xina",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Xina",0
2019,7,"Horta-Guinardó",40,"Montbau","Xina",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Xina",0
2019,7,"Horta-Guinardó",42,"la Clota","Xina",0
2019,7,"Horta-Guinardó",43,"Horta","Xina",1
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Xina",0
2019,8,"Nou Barris",45,"Porta","Xina",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Xina",0
2019,8,"Nou Barris",47,"Can Peguera","Xina",0
2019,8,"Nou Barris",48,"la Guineueta","Xina",0
2019,8,"Nou Barris",49,"Canyelles","Xina",0
2019,8,"Nou Barris",50,"les Roquetes","Xina",0
2019,8,"Nou Barris",51,"Verdun","Xina",0
2019,8,"Nou Barris",52,"la Prosperitat","Xina",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Xina",0
2019,8,"Nou Barris",54,"Torre Baró","Xina",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Xina",0
2019,8,"Nou Barris",56,"Vallbona","Xina",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Xina",0
2019,9,"Sant Andreu",58,"Baró de Viver","Xina",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Xina",0
2019,9,"Sant Andreu",60,"Sant Andreu","Xina",0
2019,9,"Sant Andreu",61,"la Sagrera","Xina",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Xina",0
2019,9,"Sant Andreu",63,"Navas","Xina",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Xina",0
2019,10,"Sant Martí",65,"el Clot","Xina",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Xina",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Xina",0
2019,10,"Sant Martí",68,"el Poblenou","Xina",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Xina",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Xina",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Xina",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Xina",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Xina",0
2019,1,"Ciutat Vella",1,"el Raval","Bulgària",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Bulgària",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Bulgària",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Bulgària",0
2019,2,"Eixample",5,"el Fort Pienc","Bulgària",0
2019,2,"Eixample",6,"la Sagrada Família","Bulgària",1
2019,2,"Eixample",7,"la Dreta de l'Eixample","Bulgària",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Bulgària",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Bulgària",0
2019,2,"Eixample",10,"Sant Antoni","Bulgària",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Bulgària",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Bulgària",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Bulgària",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Bulgària",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Bulgària",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Bulgària",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Bulgària",0
2019,3,"Sants-Montjuïc",18,"Sants","Bulgària",0
2019,4,"Les Corts",19,"les Corts","Bulgària",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Bulgària",0
2019,4,"Les Corts",21,"Pedralbes","Bulgària",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Bulgària",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Bulgària",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Bulgària",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Bulgària",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Bulgària",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Bulgària",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Bulgària",0
2019,6,"Gràcia",29,"el Coll","Bulgària",0
2019,6,"Gràcia",30,"la Salut","Bulgària",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Bulgària",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Bulgària",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Bulgària",0
2019,7,"Horta-Guinardó",34,"Can Baró","Bulgària",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Bulgària",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Bulgària",0
2019,7,"Horta-Guinardó",37,"el Carmel","Bulgària",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Bulgària",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Bulgària",0
2019,7,"Horta-Guinardó",40,"Montbau","Bulgària",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Bulgària",0
2019,7,"Horta-Guinardó",42,"la Clota","Bulgària",0
2019,7,"Horta-Guinardó",43,"Horta","Bulgària",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Bulgària",1
2019,8,"Nou Barris",45,"Porta","Bulgària",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Bulgària",0
2019,8,"Nou Barris",47,"Can Peguera","Bulgària",0
2019,8,"Nou Barris",48,"la Guineueta","Bulgària",0
2019,8,"Nou Barris",49,"Canyelles","Bulgària",0
2019,8,"Nou Barris",50,"les Roquetes","Bulgària",0
2019,8,"Nou Barris",51,"Verdun","Bulgària",0
2019,8,"Nou Barris",52,"la Prosperitat","Bulgària",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Bulgària",0
2019,8,"Nou Barris",54,"Torre Baró","Bulgària",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Bulgària",0
2019,8,"Nou Barris",56,"Vallbona","Bulgària",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Bulgària",0
2019,9,"Sant Andreu",58,"Baró de Viver","Bulgària",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Bulgària",0
2019,9,"Sant Andreu",60,"Sant Andreu","Bulgària",1
2019,9,"Sant Andreu",61,"la Sagrera","Bulgària",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Bulgària",0
2019,9,"Sant Andreu",63,"Navas","Bulgària",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Bulgària",0
2019,10,"Sant Martí",65,"el Clot","Bulgària",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Bulgària",1
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Bulgària",0
2019,10,"Sant Martí",68,"el Poblenou","Bulgària",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Bulgària",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Bulgària",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Bulgària",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Bulgària",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Bulgària",1
2019,1,"Ciutat Vella",1,"el Raval","Cuba",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Cuba",1
2019,1,"Ciutat Vella",3,"la Barceloneta","Cuba",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Cuba",0
2019,2,"Eixample",5,"el Fort Pienc","Cuba",0
2019,2,"Eixample",6,"la Sagrada Família","Cuba",1
2019,2,"Eixample",7,"la Dreta de l'Eixample","Cuba",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Cuba",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Cuba",0
2019,2,"Eixample",10,"Sant Antoni","Cuba",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Cuba",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Cuba",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Cuba",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Cuba",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Cuba",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Cuba",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Cuba",0
2019,3,"Sants-Montjuïc",18,"Sants","Cuba",0
2019,4,"Les Corts",19,"les Corts","Cuba",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Cuba",0
2019,4,"Les Corts",21,"Pedralbes","Cuba",1
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Cuba",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Cuba",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Cuba",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Cuba",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Cuba",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Cuba",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Cuba",0
2019,6,"Gràcia",29,"el Coll","Cuba",1
2019,6,"Gràcia",30,"la Salut","Cuba",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Cuba",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Cuba",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Cuba",0
2019,7,"Horta-Guinardó",34,"Can Baró","Cuba",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Cuba",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Cuba",0
2019,7,"Horta-Guinardó",37,"el Carmel","Cuba",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Cuba",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Cuba",0
2019,7,"Horta-Guinardó",40,"Montbau","Cuba",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Cuba",0
2019,7,"Horta-Guinardó",42,"la Clota","Cuba",0
2019,7,"Horta-Guinardó",43,"Horta","Cuba",0
