"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Edat_quinquennal","Nombre"
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Espanyola","5-9 anys",167
2020,10,"Sant Martí",68,"el Poblenou","Dona","Espanyola","5-9 anys",749
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Espanyola","5-9 anys",337
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Espanyola","5-9 anys",368
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Espanyola","5-9 anys",456
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Espanyola","5-9 anys",423
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Espanyola","5-9 anys",437
2020,1,"Ciutat Vella",1,"el Raval","Dona","Espanyola","10-14 anys",596
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Espanyola","10-14 anys",156
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Espanyola","10-14 anys",141
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Espanyola","10-14 anys",207
2020,2,"Eixample",5,"el Fort Pienc","Dona","Espanyola","10-14 anys",435
2020,2,"Eixample",6,"la Sagrada Família","Dona","Espanyola","10-14 anys",718
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Espanyola","10-14 anys",729
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Espanyola","10-14 anys",628
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Espanyola","10-14 anys",770
2020,2,"Eixample",10,"Sant Antoni","Dona","Espanyola","10-14 anys",518
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Espanyola","10-14 anys",559
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Espanyola","10-14 anys",16
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Espanyola","10-14 anys",624
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Espanyola","10-14 anys",153
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Espanyola","10-14 anys",204
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Espanyola","10-14 anys",333
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Espanyola","10-14 anys",353
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Espanyola","10-14 anys",630
2020,4,"Les Corts",19,"les Corts","Dona","Espanyola","10-14 anys",812
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Espanyola","10-14 anys",394
2020,4,"Les Corts",21,"Pedralbes","Dona","Espanyola","10-14 anys",274
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Espanyola","10-14 anys",110
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Espanyola","10-14 anys",646
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Espanyola","10-14 anys",450
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Espanyola","10-14 anys",707
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Espanyola","10-14 anys",1087
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Espanyola","10-14 anys",633
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Espanyola","10-14 anys",356
2020,6,"Gràcia",29,"el Coll","Dona","Espanyola","10-14 anys",130
2020,6,"Gràcia",30,"la Salut","Dona","Espanyola","10-14 anys",261
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Espanyola","10-14 anys",694
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Espanyola","10-14 anys",570
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Espanyola","10-14 anys",416
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Espanyola","10-14 anys",161
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Espanyola","10-14 anys",617
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Espanyola","10-14 anys",239
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Espanyola","10-14 anys",647
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Espanyola","10-14 anys",210
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Espanyola","10-14 anys",127
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Espanyola","10-14 anys",97
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Espanyola","10-14 anys",97
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Espanyola","10-14 anys",12
2020,7,"Horta-Guinardó",43,"Horta","Dona","Espanyola","10-14 anys",525
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Espanyola","10-14 anys",477
2020,8,"Nou Barris",45,"Porta","Dona","Espanyola","10-14 anys",443
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Espanyola","10-14 anys",313
2020,8,"Nou Barris",47,"Can Peguera","Dona","Espanyola","10-14 anys",52
2020,8,"Nou Barris",48,"la Guineueta","Dona","Espanyola","10-14 anys",326
2020,8,"Nou Barris",49,"Canyelles","Dona","Espanyola","10-14 anys",133
2020,8,"Nou Barris",50,"les Roquetes","Dona","Espanyola","10-14 anys",314
2020,8,"Nou Barris",51,"Verdun","Dona","Espanyola","10-14 anys",212
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Espanyola","10-14 anys",489
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Espanyola","10-14 anys",159
2020,8,"Nou Barris",54,"Torre Baró","Dona","Espanyola","10-14 anys",93
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Espanyola","10-14 anys",239
2020,8,"Nou Barris",56,"Vallbona","Dona","Espanyola","10-14 anys",40
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Espanyola","10-14 anys",218
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Espanyola","10-14 anys",64
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Espanyola","10-14 anys",369
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Espanyola","10-14 anys",1233
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Espanyola","10-14 anys",482
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Espanyola","10-14 anys",247
2020,9,"Sant Andreu",63,"Navas","Dona","Espanyola","10-14 anys",353
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Espanyola","10-14 anys",608
2020,10,"Sant Martí",65,"el Clot","Dona","Espanyola","10-14 anys",551
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Espanyola","10-14 anys",215
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Espanyola","10-14 anys",199
2020,10,"Sant Martí",68,"el Poblenou","Dona","Espanyola","10-14 anys",790
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Espanyola","10-14 anys",360
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Espanyola","10-14 anys",411
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Espanyola","10-14 anys",447
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Espanyola","10-14 anys",491
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Espanyola","10-14 anys",503
2020,1,"Ciutat Vella",1,"el Raval","Dona","Espanyola","15-19 anys",522
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Espanyola","15-19 anys",147
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Espanyola","15-19 anys",156
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Espanyola","15-19 anys",264
2020,2,"Eixample",5,"el Fort Pienc","Dona","Espanyola","15-19 anys",498
2020,2,"Eixample",6,"la Sagrada Família","Dona","Espanyola","15-19 anys",718
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Espanyola","15-19 anys",697
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Espanyola","15-19 anys",654
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Espanyola","15-19 anys",891
2020,2,"Eixample",10,"Sant Antoni","Dona","Espanyola","15-19 anys",557
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Espanyola","15-19 anys",526
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Espanyola","15-19 anys",18
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Espanyola","15-19 anys",672
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Espanyola","15-19 anys",150
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Espanyola","15-19 anys",223
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Espanyola","15-19 anys",327
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Espanyola","15-19 anys",367
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Espanyola","15-19 anys",659
2020,4,"Les Corts",19,"les Corts","Dona","Espanyola","15-19 anys",775
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Espanyola","15-19 anys",415
2020,4,"Les Corts",21,"Pedralbes","Dona","Espanyola","15-19 anys",301
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Espanyola","15-19 anys",128
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Espanyola","15-19 anys",629
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Espanyola","15-19 anys",468
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Espanyola","15-19 anys",699
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Espanyola","15-19 anys",1245
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Espanyola","15-19 anys",710
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Espanyola","15-19 anys",298
2020,6,"Gràcia",29,"el Coll","Dona","Espanyola","15-19 anys",143
2020,6,"Gràcia",30,"la Salut","Dona","Espanyola","15-19 anys",220
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Espanyola","15-19 anys",767
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Espanyola","15-19 anys",588
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Espanyola","15-19 anys",387
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Espanyola","15-19 anys",151
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Espanyola","15-19 anys",670
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Espanyola","15-19 anys",238
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Espanyola","15-19 anys",577
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Espanyola","15-19 anys",208
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Espanyola","15-19 anys",143
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Espanyola","15-19 anys",92
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Espanyola","15-19 anys",118
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Espanyola","15-19 anys",7
2020,7,"Horta-Guinardó",43,"Horta","Dona","Espanyola","15-19 anys",498
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Espanyola","15-19 anys",484
2020,8,"Nou Barris",45,"Porta","Dona","Espanyola","15-19 anys",418
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Espanyola","15-19 anys",298
2020,8,"Nou Barris",47,"Can Peguera","Dona","Espanyola","15-19 anys",38
2020,8,"Nou Barris",48,"la Guineueta","Dona","Espanyola","15-19 anys",293
2020,8,"Nou Barris",49,"Canyelles","Dona","Espanyola","15-19 anys",127
2020,8,"Nou Barris",50,"les Roquetes","Dona","Espanyola","15-19 anys",293
2020,8,"Nou Barris",51,"Verdun","Dona","Espanyola","15-19 anys",219
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Espanyola","15-19 anys",493
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Espanyola","15-19 anys",136
2020,8,"Nou Barris",54,"Torre Baró","Dona","Espanyola","15-19 anys",66
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Espanyola","15-19 anys",194
2020,8,"Nou Barris",56,"Vallbona","Dona","Espanyola","15-19 anys",35
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Espanyola","15-19 anys",171
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Espanyola","15-19 anys",62
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Espanyola","15-19 anys",288
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Espanyola","15-19 anys",1155
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Espanyola","15-19 anys",466
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Espanyola","15-19 anys",266
2020,9,"Sant Andreu",63,"Navas","Dona","Espanyola","15-19 anys",394
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Espanyola","15-19 anys",575
2020,10,"Sant Martí",65,"el Clot","Dona","Espanyola","15-19 anys",495
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Espanyola","15-19 anys",238
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Espanyola","15-19 anys",270
2020,10,"Sant Martí",68,"el Poblenou","Dona","Espanyola","15-19 anys",660
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Espanyola","15-19 anys",277
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Espanyola","15-19 anys",414
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Espanyola","15-19 anys",390
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Espanyola","15-19 anys",473
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Espanyola","15-19 anys",530
2020,1,"Ciutat Vella",1,"el Raval","Dona","Espanyola","20-24 anys",536
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Espanyola","20-24 anys",182
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Espanyola","20-24 anys",222
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Espanyola","20-24 anys",251
2020,2,"Eixample",5,"el Fort Pienc","Dona","Espanyola","20-24 anys",512
2020,2,"Eixample",6,"la Sagrada Família","Dona","Espanyola","20-24 anys",839
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Espanyola","20-24 anys",749
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Espanyola","20-24 anys",673
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Espanyola","20-24 anys",971
2020,2,"Eixample",10,"Sant Antoni","Dona","Espanyola","20-24 anys",614
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Espanyola","20-24 anys",528
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Espanyola","20-24 anys",24
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Espanyola","20-24 anys",649
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Espanyola","20-24 anys",173
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Espanyola","20-24 anys",214
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Espanyola","20-24 anys",290
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Espanyola","20-24 anys",405
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Espanyola","20-24 anys",661
2020,4,"Les Corts",19,"les Corts","Dona","Espanyola","20-24 anys",787
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Espanyola","20-24 anys",429
2020,4,"Les Corts",21,"Pedralbes","Dona","Espanyola","20-24 anys",261
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Espanyola","20-24 anys",117
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Espanyola","20-24 anys",556
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Espanyola","20-24 anys",450
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Espanyola","20-24 anys",628
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Espanyola","20-24 anys",1199
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Espanyola","20-24 anys",674
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Espanyola","20-24 anys",278
2020,6,"Gràcia",29,"el Coll","Dona","Espanyola","20-24 anys",133
2020,6,"Gràcia",30,"la Salut","Dona","Espanyola","20-24 anys",223
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Espanyola","20-24 anys",718
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Espanyola","20-24 anys",586
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Espanyola","20-24 anys",405
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Espanyola","20-24 anys",151
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Espanyola","20-24 anys",651
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Espanyola","20-24 anys",184
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Espanyola","20-24 anys",589
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Espanyola","20-24 anys",227
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Espanyola","20-24 anys",140
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Espanyola","20-24 anys",114
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Espanyola","20-24 anys",123
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Espanyola","20-24 anys",14
2020,7,"Horta-Guinardó",43,"Horta","Dona","Espanyola","20-24 anys",474
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Espanyola","20-24 anys",473
2020,8,"Nou Barris",45,"Porta","Dona","Espanyola","20-24 anys",395
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Espanyola","20-24 anys",263
2020,8,"Nou Barris",47,"Can Peguera","Dona","Espanyola","20-24 anys",46
2020,8,"Nou Barris",48,"la Guineueta","Dona","Espanyola","20-24 anys",275
2020,8,"Nou Barris",49,"Canyelles","Dona","Espanyola","20-24 anys",133
2020,8,"Nou Barris",50,"les Roquetes","Dona","Espanyola","20-24 anys",310
2020,8,"Nou Barris",51,"Verdun","Dona","Espanyola","20-24 anys",203
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Espanyola","20-24 anys",448
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Espanyola","20-24 anys",141
2020,8,"Nou Barris",54,"Torre Baró","Dona","Espanyola","20-24 anys",66
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Espanyola","20-24 anys",200
2020,8,"Nou Barris",56,"Vallbona","Dona","Espanyola","20-24 anys",25
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Espanyola","20-24 anys",183
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Espanyola","20-24 anys",50
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Espanyola","20-24 anys",228
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Espanyola","20-24 anys",986
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Espanyola","20-24 anys",464
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Espanyola","20-24 anys",280
2020,9,"Sant Andreu",63,"Navas","Dona","Espanyola","20-24 anys",417
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Espanyola","20-24 anys",601
2020,10,"Sant Martí",65,"el Clot","Dona","Espanyola","20-24 anys",498
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Espanyola","20-24 anys",217
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Espanyola","20-24 anys",282
2020,10,"Sant Martí",68,"el Poblenou","Dona","Espanyola","20-24 anys",498
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Espanyola","20-24 anys",168
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Espanyola","20-24 anys",390
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Espanyola","20-24 anys",363
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Espanyola","20-24 anys",446
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Espanyola","20-24 anys",471
2020,1,"Ciutat Vella",1,"el Raval","Dona","Espanyola","25-29 anys",631
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Espanyola","25-29 anys",278
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Espanyola","25-29 anys",281
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Espanyola","25-29 anys",385
2020,2,"Eixample",5,"el Fort Pienc","Dona","Espanyola","25-29 anys",615
2020,2,"Eixample",6,"la Sagrada Família","Dona","Espanyola","25-29 anys",1097
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Espanyola","25-29 anys",868
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Espanyola","25-29 anys",980
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Espanyola","25-29 anys",1371
2020,2,"Eixample",10,"Sant Antoni","Dona","Espanyola","25-29 anys",689
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Espanyola","25-29 anys",666
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Espanyola","25-29 anys",33
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Espanyola","25-29 anys",644
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Espanyola","25-29 anys",208
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Espanyola","25-29 anys",346
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Espanyola","25-29 anys",409
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Espanyola","25-29 anys",556
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Espanyola","25-29 anys",893
2020,4,"Les Corts",19,"les Corts","Dona","Espanyola","25-29 anys",1046
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Espanyola","25-29 anys",500
2020,4,"Les Corts",21,"Pedralbes","Dona","Espanyola","25-29 anys",211
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Espanyola","25-29 anys",87
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Espanyola","25-29 anys",521
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Espanyola","25-29 anys",394
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Espanyola","25-29 anys",601
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Espanyola","25-29 anys",1112
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Espanyola","25-29 anys",718
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Espanyola","25-29 anys",298
2020,6,"Gràcia",29,"el Coll","Dona","Espanyola","25-29 anys",167
2020,6,"Gràcia",30,"la Salut","Dona","Espanyola","25-29 anys",278
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Espanyola","25-29 anys",1144
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Espanyola","25-29 anys",790
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Espanyola","25-29 anys",521
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Espanyola","25-29 anys",188
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Espanyola","25-29 anys",753
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Espanyola","25-29 anys",153
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Espanyola","25-29 anys",610
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Espanyola","25-29 anys",214
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Espanyola","25-29 anys",149
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Espanyola","25-29 anys",97
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Espanyola","25-29 anys",103
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Espanyola","25-29 anys",7
2020,7,"Horta-Guinardó",43,"Horta","Dona","Espanyola","25-29 anys",533
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Espanyola","25-29 anys",496
2020,8,"Nou Barris",45,"Porta","Dona","Espanyola","25-29 anys",440
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Espanyola","25-29 anys",313
2020,8,"Nou Barris",47,"Can Peguera","Dona","Espanyola","25-29 anys",50
2020,8,"Nou Barris",48,"la Guineueta","Dona","Espanyola","25-29 anys",255
2020,8,"Nou Barris",49,"Canyelles","Dona","Espanyola","25-29 anys",137
2020,8,"Nou Barris",50,"les Roquetes","Dona","Espanyola","25-29 anys",302
2020,8,"Nou Barris",51,"Verdun","Dona","Espanyola","25-29 anys",222
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Espanyola","25-29 anys",521
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Espanyola","25-29 anys",142
2020,8,"Nou Barris",54,"Torre Baró","Dona","Espanyola","25-29 anys",63
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Espanyola","25-29 anys",178
2020,8,"Nou Barris",56,"Vallbona","Dona","Espanyola","25-29 anys",20
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Espanyola","25-29 anys",161
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Espanyola","25-29 anys",67
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Espanyola","25-29 anys",236
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Espanyola","25-29 anys",1131
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Espanyola","25-29 anys",610
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Espanyola","25-29 anys",274
2020,9,"Sant Andreu",63,"Navas","Dona","Espanyola","25-29 anys",411
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Espanyola","25-29 anys",781
2020,10,"Sant Martí",65,"el Clot","Dona","Espanyola","25-29 anys",549
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Espanyola","25-29 anys",259
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Espanyola","25-29 anys",194
2020,10,"Sant Martí",68,"el Poblenou","Dona","Espanyola","25-29 anys",485
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Espanyola","25-29 anys",159
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Espanyola","25-29 anys",373
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Espanyola","25-29 anys",441
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Espanyola","25-29 anys",444
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Espanyola","25-29 anys",531
2020,1,"Ciutat Vella",1,"el Raval","Dona","Espanyola","30-34 anys",667
