"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Principat d'Astúries",4
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Principat d'Astúries",34
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Principat d'Astúries",12
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Principat d'Astúries",25
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Principat d'Astúries",9
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Principat d'Astúries",7
2020,7,"Horta-Guinardó",40,"Montbau","Home","Principat d'Astúries",5
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Principat d'Astúries",6
2020,7,"Horta-Guinardó",42,"la Clota","Home","Principat d'Astúries",1
2020,7,"Horta-Guinardó",43,"Horta","Home","Principat d'Astúries",27
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Principat d'Astúries",20
2020,8,"Nou Barris",45,"Porta","Home","Principat d'Astúries",17
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Principat d'Astúries",11
2020,8,"Nou Barris",47,"Can Peguera","Home","Principat d'Astúries",0
2020,8,"Nou Barris",48,"la Guineueta","Home","Principat d'Astúries",13
2020,8,"Nou Barris",49,"Canyelles","Home","Principat d'Astúries",1
2020,8,"Nou Barris",50,"les Roquetes","Home","Principat d'Astúries",8
2020,8,"Nou Barris",51,"Verdun","Home","Principat d'Astúries",7
2020,8,"Nou Barris",52,"la Prosperitat","Home","Principat d'Astúries",23
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Principat d'Astúries",5
2020,8,"Nou Barris",54,"Torre Baró","Home","Principat d'Astúries",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Principat d'Astúries",3
2020,8,"Nou Barris",56,"Vallbona","Home","Principat d'Astúries",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Principat d'Astúries",4
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Principat d'Astúries",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Principat d'Astúries",15
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Principat d'Astúries",59
2020,9,"Sant Andreu",61,"la Sagrera","Home","Principat d'Astúries",31
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Principat d'Astúries",13
2020,9,"Sant Andreu",63,"Navas","Home","Principat d'Astúries",26
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Principat d'Astúries",42
2020,10,"Sant Martí",65,"el Clot","Home","Principat d'Astúries",35
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Principat d'Astúries",22
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Principat d'Astúries",11
2020,10,"Sant Martí",68,"el Poblenou","Home","Principat d'Astúries",48
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Principat d'Astúries",10
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Principat d'Astúries",16
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Principat d'Astúries",23
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Principat d'Astúries",29
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Principat d'Astúries",27
2020,1,"Ciutat Vella",1,"el Raval","Home","Illes Balears",58
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Illes Balears",17
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Illes Balears",13
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Illes Balears",23
2020,2,"Eixample",5,"el Fort Pienc","Home","Illes Balears",37
2020,2,"Eixample",6,"la Sagrada Família","Home","Illes Balears",46
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Illes Balears",65
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Illes Balears",78
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Illes Balears",88
2020,2,"Eixample",10,"Sant Antoni","Home","Illes Balears",55
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Illes Balears",38
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Illes Balears",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Illes Balears",24
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Illes Balears",8
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Illes Balears",16
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Illes Balears",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Illes Balears",27
2020,3,"Sants-Montjuïc",18,"Sants","Home","Illes Balears",67
2020,4,"Les Corts",19,"les Corts","Home","Illes Balears",66
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Illes Balears",31
2020,4,"Les Corts",21,"Pedralbes","Home","Illes Balears",13
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Illes Balears",9
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Illes Balears",33
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Illes Balears",33
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Illes Balears",33
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Illes Balears",74
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Illes Balears",51
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Illes Balears",22
2020,6,"Gràcia",29,"el Coll","Home","Illes Balears",13
2020,6,"Gràcia",30,"la Salut","Home","Illes Balears",23
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Illes Balears",87
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Illes Balears",42
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Illes Balears",33
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Illes Balears",10
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Illes Balears",37
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Illes Balears",10
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Illes Balears",17
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Illes Balears",10
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Illes Balears",3
2020,7,"Horta-Guinardó",40,"Montbau","Home","Illes Balears",2
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Illes Balears",2
2020,7,"Horta-Guinardó",42,"la Clota","Home","Illes Balears",1
2020,7,"Horta-Guinardó",43,"Horta","Home","Illes Balears",17
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Illes Balears",28
2020,8,"Nou Barris",45,"Porta","Home","Illes Balears",15
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Illes Balears",7
2020,8,"Nou Barris",47,"Can Peguera","Home","Illes Balears",1
2020,8,"Nou Barris",48,"la Guineueta","Home","Illes Balears",9
2020,8,"Nou Barris",49,"Canyelles","Home","Illes Balears",6
2020,8,"Nou Barris",50,"les Roquetes","Home","Illes Balears",6
2020,8,"Nou Barris",51,"Verdun","Home","Illes Balears",10
2020,8,"Nou Barris",52,"la Prosperitat","Home","Illes Balears",10
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Illes Balears",3
2020,8,"Nou Barris",54,"Torre Baró","Home","Illes Balears",5
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Illes Balears",8
2020,8,"Nou Barris",56,"Vallbona","Home","Illes Balears",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Illes Balears",3
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Illes Balears",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Illes Balears",7
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Illes Balears",59
2020,9,"Sant Andreu",61,"la Sagrera","Home","Illes Balears",24
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Illes Balears",12
2020,9,"Sant Andreu",63,"Navas","Home","Illes Balears",20
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Illes Balears",45
2020,10,"Sant Martí",65,"el Clot","Home","Illes Balears",22
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Illes Balears",16
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Illes Balears",14
2020,10,"Sant Martí",68,"el Poblenou","Home","Illes Balears",40
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Illes Balears",15
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Illes Balears",15
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Illes Balears",10
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Illes Balears",19
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Illes Balears",9
2020,1,"Ciutat Vella",1,"el Raval","Home","Canàries",46
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Canàries",15
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Canàries",4
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Canàries",15
2020,2,"Eixample",5,"el Fort Pienc","Home","Canàries",32
2020,2,"Eixample",6,"la Sagrada Família","Home","Canàries",49
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Canàries",49
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Canàries",39
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Canàries",53
2020,2,"Eixample",10,"Sant Antoni","Home","Canàries",48
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Canàries",33
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Canàries",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Canàries",19
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Canàries",12
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Canàries",11
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Canàries",15
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Canàries",23
2020,3,"Sants-Montjuïc",18,"Sants","Home","Canàries",23
2020,4,"Les Corts",19,"les Corts","Home","Canàries",38
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Canàries",25
2020,4,"Les Corts",21,"Pedralbes","Home","Canàries",9
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Canàries",1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Canàries",20
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Canàries",15
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Canàries",27
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Canàries",34
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Canàries",14
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Canàries",15
2020,6,"Gràcia",29,"el Coll","Home","Canàries",7
2020,6,"Gràcia",30,"la Salut","Home","Canàries",9
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Canàries",32
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Canàries",29
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Canàries",17
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Canàries",6
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Canàries",26
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Canàries",4
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Canàries",20
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Canàries",10
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Canàries",4
2020,7,"Horta-Guinardó",40,"Montbau","Home","Canàries",2
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Canàries",4
2020,7,"Horta-Guinardó",42,"la Clota","Home","Canàries",2
2020,7,"Horta-Guinardó",43,"Horta","Home","Canàries",10
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Canàries",24
2020,8,"Nou Barris",45,"Porta","Home","Canàries",13
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Canàries",7
2020,8,"Nou Barris",47,"Can Peguera","Home","Canàries",2
2020,8,"Nou Barris",48,"la Guineueta","Home","Canàries",8
2020,8,"Nou Barris",49,"Canyelles","Home","Canàries",3
2020,8,"Nou Barris",50,"les Roquetes","Home","Canàries",9
2020,8,"Nou Barris",51,"Verdun","Home","Canàries",9
2020,8,"Nou Barris",52,"la Prosperitat","Home","Canàries",8
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Canàries",3
2020,8,"Nou Barris",54,"Torre Baró","Home","Canàries",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Canàries",6
2020,8,"Nou Barris",56,"Vallbona","Home","Canàries",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Canàries",1
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Canàries",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Canàries",6
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Canàries",36
2020,9,"Sant Andreu",61,"la Sagrera","Home","Canàries",17
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Canàries",10
2020,9,"Sant Andreu",63,"Navas","Home","Canàries",17
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Canàries",28
2020,10,"Sant Martí",65,"el Clot","Home","Canàries",20
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Canàries",17
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Canàries",14
2020,10,"Sant Martí",68,"el Poblenou","Home","Canàries",18
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Canàries",3
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Canàries",10
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Canàries",13
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Canàries",14
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Canàries",20
2020,1,"Ciutat Vella",1,"el Raval","Home","Cantàbria",26
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Cantàbria",11
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Cantàbria",6
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Cantàbria",20
2020,2,"Eixample",5,"el Fort Pienc","Home","Cantàbria",25
2020,2,"Eixample",6,"la Sagrada Família","Home","Cantàbria",24
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Cantàbria",34
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Cantàbria",37
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Cantàbria",49
2020,2,"Eixample",10,"Sant Antoni","Home","Cantàbria",32
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Cantàbria",30
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Cantàbria",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Cantàbria",18
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Cantàbria",10
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Cantàbria",15
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Cantàbria",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Cantàbria",10
2020,3,"Sants-Montjuïc",18,"Sants","Home","Cantàbria",37
2020,4,"Les Corts",19,"les Corts","Home","Cantàbria",44
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Cantàbria",24
2020,4,"Les Corts",21,"Pedralbes","Home","Cantàbria",8
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Cantàbria",3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Cantàbria",18
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Cantàbria",13
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Cantàbria",17
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Cantàbria",45
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Cantàbria",28
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Cantàbria",5
2020,6,"Gràcia",29,"el Coll","Home","Cantàbria",6
2020,6,"Gràcia",30,"la Salut","Home","Cantàbria",6
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Cantàbria",44
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Cantàbria",26
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Cantàbria",19
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Cantàbria",5
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Cantàbria",15
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Cantàbria",4
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Cantàbria",5
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Cantàbria",4
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Cantàbria",6
2020,7,"Horta-Guinardó",40,"Montbau","Home","Cantàbria",4
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Cantàbria",4
2020,7,"Horta-Guinardó",42,"la Clota","Home","Cantàbria",0
2020,7,"Horta-Guinardó",43,"Horta","Home","Cantàbria",6
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Cantàbria",11
2020,8,"Nou Barris",45,"Porta","Home","Cantàbria",12
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Cantàbria",6
2020,8,"Nou Barris",47,"Can Peguera","Home","Cantàbria",1
2020,8,"Nou Barris",48,"la Guineueta","Home","Cantàbria",7
2020,8,"Nou Barris",49,"Canyelles","Home","Cantàbria",0
2020,8,"Nou Barris",50,"les Roquetes","Home","Cantàbria",9
2020,8,"Nou Barris",51,"Verdun","Home","Cantàbria",2
2020,8,"Nou Barris",52,"la Prosperitat","Home","Cantàbria",7
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Cantàbria",0
2020,8,"Nou Barris",54,"Torre Baró","Home","Cantàbria",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Cantàbria",2
2020,8,"Nou Barris",56,"Vallbona","Home","Cantàbria",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Cantàbria",5
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Cantàbria",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Cantàbria",2
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Cantàbria",27
2020,9,"Sant Andreu",61,"la Sagrera","Home","Cantàbria",5
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Cantàbria",9
2020,9,"Sant Andreu",63,"Navas","Home","Cantàbria",11
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Cantàbria",19
2020,10,"Sant Martí",65,"el Clot","Home","Cantàbria",22
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Cantàbria",18
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Cantàbria",14
2020,10,"Sant Martí",68,"el Poblenou","Home","Cantàbria",15
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Cantàbria",10
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Cantàbria",7
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Cantàbria",17
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Cantàbria",14
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Cantàbria",18
2020,1,"Ciutat Vella",1,"el Raval","Home","Castella i Lleó",242
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Castella i Lleó",113
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Castella i Lleó",64
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Castella i Lleó",129
2020,2,"Eixample",5,"el Fort Pienc","Home","Castella i Lleó",298
2020,2,"Eixample",6,"la Sagrada Família","Home","Castella i Lleó",442
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Castella i Lleó",274
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Castella i Lleó",251
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Castella i Lleó",521
2020,2,"Eixample",10,"Sant Antoni","Home","Castella i Lleó",285
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Castella i Lleó",264
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Castella i Lleó",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Castella i Lleó",371
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Castella i Lleó",142
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Castella i Lleó",168
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Castella i Lleó",201
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Castella i Lleó",270
2020,3,"Sants-Montjuïc",18,"Sants","Home","Castella i Lleó",365
2020,4,"Les Corts",19,"les Corts","Home","Castella i Lleó",476
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Castella i Lleó",296
2020,4,"Les Corts",21,"Pedralbes","Home","Castella i Lleó",83
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Castella i Lleó",15
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Castella i Lleó",105
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Castella i Lleó",96
