"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Sexe","Nombre"
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","3 dones",892
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","3 dones",682
2020,7,"Horta-Guinardó",34,"Can Baró","3 dones",254
2020,7,"Horta-Guinardó",35,"el Guinardó","3 dones",1049
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","3 dones",283
2020,7,"Horta-Guinardó",37,"el Carmel","3 dones",929
2020,7,"Horta-Guinardó",38,"la Teixonera","3 dones",306
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","3 dones",216
2020,7,"Horta-Guinardó",40,"Montbau","3 dones",143
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","3 dones",188
2020,7,"Horta-Guinardó",42,"la Clota","3 dones",12
2020,7,"Horta-Guinardó",43,"Horta","3 dones",692
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","3 dones",717
2020,8,"Nou Barris",45,"Porta","3 dones",746
2020,8,"Nou Barris",46,"el Turó de la Peira","3 dones",493
2020,8,"Nou Barris",47,"Can Peguera","3 dones",56
2020,8,"Nou Barris",48,"la Guineueta","3 dones",410
2020,8,"Nou Barris",49,"Canyelles","3 dones",175
2020,8,"Nou Barris",50,"les Roquetes","3 dones",515
2020,8,"Nou Barris",51,"Verdun","3 dones",363
2020,8,"Nou Barris",52,"la Prosperitat","3 dones",712
2020,8,"Nou Barris",53,"la Trinitat Nova","3 dones",230
2020,8,"Nou Barris",54,"Torre Baró","3 dones",111
2020,8,"Nou Barris",55,"Ciutat Meridiana","3 dones",372
2020,8,"Nou Barris",56,"Vallbona","3 dones",50
2020,9,"Sant Andreu",57,"la Trinitat Vella","3 dones",346
2020,9,"Sant Andreu",58,"Baró de Viver","3 dones",87
2020,9,"Sant Andreu",59,"el Bon Pastor","3 dones",401
2020,9,"Sant Andreu",60,"Sant Andreu","3 dones",1535
2020,9,"Sant Andreu",61,"la Sagrera","3 dones",808
2020,9,"Sant Andreu",62,"el Congrés i els Indians","3 dones",421
2020,9,"Sant Andreu",63,"Navas","3 dones",612
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","3 dones",1030
2020,10,"Sant Martí",65,"el Clot","3 dones",786
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","3 dones",411
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","3 dones",342
2020,10,"Sant Martí",68,"el Poblenou","3 dones",978
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","3 dones",407
2020,10,"Sant Martí",70,"el Besòs i el Maresme","3 dones",683
2020,10,"Sant Martí",71,"Provençals del Poblenou","3 dones",659
2020,10,"Sant Martí",72,"Sant Martí de Provençals","3 dones",678
2020,10,"Sant Martí",73,"la Verneda i la Pau","3 dones",821
2020,1,"Ciutat Vella",1,"el Raval","4 dones o més",873
2020,1,"Ciutat Vella",2,"el Barri Gòtic","4 dones o més",211
2020,1,"Ciutat Vella",3,"la Barceloneta","4 dones o més",116
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","4 dones o més",244
