"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2011-2015",7,"Horta-Guinardó",41,"la Vall d'Hebron",123
"2011-2015",7,"Horta-Guinardó",42,"la Clota",15
"2011-2015",7,"Horta-Guinardó",43,"Horta",808
"2011-2015",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",703
"2011-2015",8,"Nou Barris",45,"Porta",576
"2011-2015",8,"Nou Barris",46,"el Turó de la Peira",431
"2011-2015",8,"Nou Barris",47,"Can Peguera",70
"2011-2015",8,"Nou Barris",48,"la Guineueta",406
"2011-2015",8,"Nou Barris",49,"Canyelles",156
"2011-2015",8,"Nou Barris",50,"les Roquetes",275
"2011-2015",8,"Nou Barris",51,"Verdun",247
"2011-2015",8,"Nou Barris",52,"la Prosperitat",530
"2011-2015",8,"Nou Barris",53,"la Trinitat Nova",290
"2011-2015",8,"Nou Barris",54,"Torre Baró",30
"2011-2015",8,"Nou Barris",55,"Ciutat Meridiana",130
"2011-2015",8,"Nou Barris",56,"Vallbona",64
"2011-2015",9,"Sant Andreu",57,"la Trinitat Vella",109
"2011-2015",9,"Sant Andreu",58,"Baró de Viver",44
"2011-2015",9,"Sant Andreu",59,"el Bon Pastor",232
"2011-2015",9,"Sant Andreu",60,"Sant Andreu",1161
"2011-2015",9,"Sant Andreu",61,"la Sagrera",612
"2011-2015",9,"Sant Andreu",62,"el Congrés i els Indians",411
"2011-2015",9,"Sant Andreu",63,"Navas",473
"2011-2015",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",943
"2011-2015",10,"Sant Martí",65,"el Clot",484
"2011-2015",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",323
"2011-2015",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",79
"2011-2015",10,"Sant Martí",68,"el Poblenou",738
"2011-2015",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",180
"2011-2015",10,"Sant Martí",70,"el Besòs i el Maresme",474
"2011-2015",10,"Sant Martí",71,"Provençals del Poblenou",357
"2011-2015",10,"Sant Martí",72,"Sant Martí de Provençals",664
"2011-2015",10,"Sant Martí",73,"la Verneda i la Pau",718
"2011-2015",99,"No consta",99,"No consta",738
"2012-2016",1,"Ciutat Vella",1,"el Raval",800
"2012-2016",1,"Ciutat Vella",2,"el Barri Gòtic",306
"2012-2016",1,"Ciutat Vella",3,"la Barceloneta",483
"2012-2016",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",494
"2012-2016",2,"Eixample",5,"el Fort Pienc",880
"2012-2016",2,"Eixample",6,"la Sagrada Família",1510
"2012-2016",2,"Eixample",7,"la Dreta de l'Eixample",1645
"2012-2016",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1278
"2012-2016",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1402
"2012-2016",2,"Eixample",10,"Sant Antoni",1066
"2012-2016",3,"Sants-Montjuïc",11,"el Poble Sec",910
"2012-2016",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",49
"2012-2016",3,"Sants-Montjuïc",13,"la Marina de Port",580
"2012-2016",3,"Sants-Montjuïc",14,"la Font de la Guatlla",376
"2012-2016",3,"Sants-Montjuïc",15,"Hostafrancs",360
"2012-2016",3,"Sants-Montjuïc",16,"la Bordeta",434
"2012-2016",3,"Sants-Montjuïc",17,"Sants - Badal",520
"2012-2016",3,"Sants-Montjuïc",18,"Sants",1064
"2012-2016",4,"Les Corts",19,"les Corts",1141
"2012-2016",4,"Les Corts",20,"la Maternitat i Sant Ramon",485
"2012-2016",4,"Les Corts",21,"Pedralbes",274
"2012-2016",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",134
"2012-2016",5,"Sarrià-Sant Gervasi",23,"Sarrià",726
"2012-2016",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",358
"2012-2016",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",720
"2012-2016",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1280
"2012-2016",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",699
"2012-2016",6,"Gràcia",28,"Vallcarca i els Penitents",431
"2012-2016",6,"Gràcia",29,"el Coll",132
"2012-2016",6,"Gràcia",30,"la Salut",418
"2012-2016",6,"Gràcia",31,"la Vila de Gràcia",1512
"2012-2016",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",973
"2012-2016",7,"Horta-Guinardó",33,"el Baix Guinardó",887
"2012-2016",7,"Horta-Guinardó",34,"Can Baró",248
"2012-2016",7,"Horta-Guinardó",35,"el Guinardó",845
"2012-2016",7,"Horta-Guinardó",36,"la Font d'en Fargues",264
"2012-2016",7,"Horta-Guinardó",37,"el Carmel",586
"2012-2016",7,"Horta-Guinardó",38,"la Teixonera",235
"2012-2016",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",247
"2012-2016",7,"Horta-Guinardó",40,"Montbau",322
"2012-2016",7,"Horta-Guinardó",41,"la Vall d'Hebron",135
"2012-2016",7,"Horta-Guinardó",42,"la Clota",18
"2012-2016",7,"Horta-Guinardó",43,"Horta",829
"2012-2016",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",714
"2012-2016",8,"Nou Barris",45,"Porta",579
"2012-2016",8,"Nou Barris",46,"el Turó de la Peira",432
"2012-2016",8,"Nou Barris",47,"Can Peguera",71
"2012-2016",8,"Nou Barris",48,"la Guineueta",375
"2012-2016",8,"Nou Barris",49,"Canyelles",146
"2012-2016",8,"Nou Barris",50,"les Roquetes",276
"2012-2016",8,"Nou Barris",51,"Verdun",255
"2012-2016",8,"Nou Barris",52,"la Prosperitat",537
"2012-2016",8,"Nou Barris",53,"la Trinitat Nova",285
"2012-2016",8,"Nou Barris",54,"Torre Baró",33
"2012-2016",8,"Nou Barris",55,"Ciutat Meridiana",132
"2012-2016",8,"Nou Barris",56,"Vallbona",67
"2012-2016",9,"Sant Andreu",57,"la Trinitat Vella",124
"2012-2016",9,"Sant Andreu",58,"Baró de Viver",47
"2012-2016",9,"Sant Andreu",59,"el Bon Pastor",243
"2012-2016",9,"Sant Andreu",60,"Sant Andreu",1176
"2012-2016",9,"Sant Andreu",61,"la Sagrera",619
"2012-2016",9,"Sant Andreu",62,"el Congrés i els Indians",449
"2012-2016",9,"Sant Andreu",63,"Navas",483
"2012-2016",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",958
"2012-2016",10,"Sant Martí",65,"el Clot",513
"2012-2016",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",333
"2012-2016",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",86
"2012-2016",10,"Sant Martí",68,"el Poblenou",714
"2012-2016",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",194
"2012-2016",10,"Sant Martí",70,"el Besòs i el Maresme",488
"2012-2016",10,"Sant Martí",71,"Provençals del Poblenou",365
"2012-2016",10,"Sant Martí",72,"Sant Martí de Provençals",639
"2012-2016",10,"Sant Martí",73,"la Verneda i la Pau",726
"2012-2016",99,"No consta",99,"No consta",787
"2013-2017",1,"Ciutat Vella",1,"el Raval",792
"2013-2017",1,"Ciutat Vella",2,"el Barri Gòtic",301
"2013-2017",1,"Ciutat Vella",3,"la Barceloneta",475
"2013-2017",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",478
"2013-2017",2,"Eixample",5,"el Fort Pienc",879
"2013-2017",2,"Eixample",6,"la Sagrada Família",1497
"2013-2017",2,"Eixample",7,"la Dreta de l'Eixample",1644
"2013-2017",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1270
"2013-2017",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1421
"2013-2017",2,"Eixample",10,"Sant Antoni",1056
"2013-2017",3,"Sants-Montjuïc",11,"el Poble Sec",915
"2013-2017",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",43
"2013-2017",3,"Sants-Montjuïc",13,"la Marina de Port",599
"2013-2017",3,"Sants-Montjuïc",14,"la Font de la Guatlla",382
"2013-2017",3,"Sants-Montjuïc",15,"Hostafrancs",369
"2013-2017",3,"Sants-Montjuïc",16,"la Bordeta",428
"2013-2017",3,"Sants-Montjuïc",17,"Sants - Badal",521
"2013-2017",3,"Sants-Montjuïc",18,"Sants",1063
"2013-2017",4,"Les Corts",19,"les Corts",1142
"2013-2017",4,"Les Corts",20,"la Maternitat i Sant Ramon",474
"2013-2017",4,"Les Corts",21,"Pedralbes",263
"2013-2017",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",130
"2013-2017",5,"Sarrià-Sant Gervasi",23,"Sarrià",741
"2013-2017",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",380
"2013-2017",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",719
"2013-2017",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1226
"2013-2017",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",675
"2013-2017",6,"Gràcia",28,"Vallcarca i els Penitents",438
"2013-2017",6,"Gràcia",29,"el Coll",134
"2013-2017",6,"Gràcia",30,"la Salut",411
"2013-2017",6,"Gràcia",31,"la Vila de Gràcia",1500
"2013-2017",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",971
"2013-2017",7,"Horta-Guinardó",33,"el Baix Guinardó",877
"2013-2017",7,"Horta-Guinardó",34,"Can Baró",248
"2013-2017",7,"Horta-Guinardó",35,"el Guinardó",867
"2013-2017",7,"Horta-Guinardó",36,"la Font d'en Fargues",249
"2013-2017",7,"Horta-Guinardó",37,"el Carmel",602
"2013-2017",7,"Horta-Guinardó",38,"la Teixonera",255
"2013-2017",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",245
"2013-2017",7,"Horta-Guinardó",40,"Montbau",318
"2013-2017",7,"Horta-Guinardó",41,"la Vall d'Hebron",140
"2013-2017",7,"Horta-Guinardó",42,"la Clota",14
"2013-2017",7,"Horta-Guinardó",43,"Horta",794
"2013-2017",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",713
"2013-2017",8,"Nou Barris",45,"Porta",598
"2013-2017",8,"Nou Barris",46,"el Turó de la Peira",425
"2013-2017",8,"Nou Barris",47,"Can Peguera",76
"2013-2017",8,"Nou Barris",48,"la Guineueta",387
"2013-2017",8,"Nou Barris",49,"Canyelles",148
"2013-2017",8,"Nou Barris",50,"les Roquetes",280
"2013-2017",8,"Nou Barris",51,"Verdun",259
"2013-2017",8,"Nou Barris",52,"la Prosperitat",556
"2013-2017",8,"Nou Barris",53,"la Trinitat Nova",266
"2013-2017",8,"Nou Barris",54,"Torre Baró",35
"2013-2017",8,"Nou Barris",55,"Ciutat Meridiana",135
"2013-2017",8,"Nou Barris",56,"Vallbona",69
"2013-2017",9,"Sant Andreu",57,"la Trinitat Vella",129
"2013-2017",9,"Sant Andreu",58,"Baró de Viver",49
"2013-2017",9,"Sant Andreu",59,"el Bon Pastor",259
"2013-2017",9,"Sant Andreu",60,"Sant Andreu",1200
"2013-2017",9,"Sant Andreu",61,"la Sagrera",623
"2013-2017",9,"Sant Andreu",62,"el Congrés i els Indians",447
"2013-2017",9,"Sant Andreu",63,"Navas",499
"2013-2017",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",979
"2013-2017",10,"Sant Martí",65,"el Clot",535
"2013-2017",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",330
"2013-2017",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",88
"2013-2017",10,"Sant Martí",68,"el Poblenou",715
"2013-2017",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",189
"2013-2017",10,"Sant Martí",70,"el Besòs i el Maresme",472
"2013-2017",10,"Sant Martí",71,"Provençals del Poblenou",372
"2013-2017",10,"Sant Martí",72,"Sant Martí de Provençals",649
"2013-2017",10,"Sant Martí",73,"la Verneda i la Pau",745
