"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2010-2014",10,"Sant Martí",68,"el Poblenou",1021.6
"2010-2014",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",873.7
"2010-2014",10,"Sant Martí",70,"el Besòs i el Maresme",1010.2
"2010-2014",10,"Sant Martí",71,"Provençals del Poblenou",882.8
"2010-2014",10,"Sant Martí",72,"Sant Martí de Provençals",944.1
"2010-2014",10,"Sant Martí",73,"la Verneda i la Pau",978.4
"2011-2015",1,"Ciutat Vella",1,"el Raval",1016.3
"2011-2015",1,"Ciutat Vella",2,"el Barri Gòtic",1008.1
"2011-2015",1,"Ciutat Vella",3,"la Barceloneta",1068.2
"2011-2015",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",913.3
"2011-2015",2,"Eixample",5,"el Fort Pienc",807.6
"2011-2015",2,"Eixample",6,"la Sagrada Família",803.5
"2011-2015",2,"Eixample",7,"la Dreta de l'Eixample",905.7
"2011-2015",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",812.9
"2011-2015",2,"Eixample",9,"la Nova Esquerra de l'Eixample",757.2
"2011-2015",2,"Eixample",10,"Sant Antoni",789.2
"2011-2015",3,"Sants-Montjuïc",11,"el Poble Sec",900.1
"2011-2015",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1351.4
"2011-2015",3,"Sants-Montjuïc",13,"la Marina de Port",849.7
"2011-2015",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1069.4
"2011-2015",3,"Sants-Montjuïc",15,"Hostafrancs",864.4
"2011-2015",3,"Sants-Montjuïc",16,"la Bordeta",823.2
"2011-2015",3,"Sants-Montjuïc",17,"Sants - Badal",752.2
"2011-2015",3,"Sants-Montjuïc",18,"Sants",822.9
"2011-2015",4,"Les Corts",19,"les Corts",745.4
"2011-2015",4,"Les Corts",20,"la Maternitat i Sant Ramon",669.7
