"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_Vehicles","Antiguitat","Nombre"
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","1 any",180
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","2 anys",206
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","3 anys",173
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","4 anys",168
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","5 anys",163
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","6 anys",118
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","7 anys",109
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","8 anys",151
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","9 anys",152
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","10 anys",157
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","D'11 a 20 anys",1410
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","Més de 20 anys",343
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","No consta",1
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","Menys d'un any d'antiguitat",93
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","1 any",102
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","2 anys",94
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","3 anys",85
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","4 anys",77
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","5 anys",75
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","6 anys",69
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","7 anys",70
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","8 anys",85
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","9 anys",98
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","10 anys",82
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","D'11 a 20 anys",640
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Motos","Més de 20 anys",251
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","Menys d'un any d'antiguitat",8
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","1 any",3
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","2 anys",5
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","3 anys",5
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","4 anys",6
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","5 anys",6
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","7 anys",7
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","8 anys",3
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","9 anys",3
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","10 anys",14
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Ciclomotors","D'11 a 20 anys",232
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","Menys d'un any d'antiguitat",2
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","1 any",7
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","2 anys",14
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","3 anys",7
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","4 anys",8
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","5 anys",7
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","6 anys",8
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","7 anys",7
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","8 anys",13
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","9 anys",12
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","10 anys",5
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","D'11 a 20 anys",105
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Furgonetes","Més de 20 anys",41
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","Menys d'un any d'antiguitat",3
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","2 anys",1
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","3 anys",3
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","6 anys",1
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","7 anys",2
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","9 anys",1
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","10 anys",5
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","D'11 a 20 anys",42
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Camions","Més de 20 anys",15
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","Menys d'un any d'antiguitat",4
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","1 any",3
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","2 anys",2
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","3 anys",2
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","4 anys",1
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","6 anys",2
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","7 anys",4
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","8 anys",9
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","9 anys",4
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","10 anys",3
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","D'11 a 20 anys",57
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Altres vehicles","Més de 20 anys",18
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","Menys d'un any d'antiguitat",400
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","1 any",497
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","2 anys",423
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","3 anys",391
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","4 anys",360
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","5 anys",291
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","6 anys",263
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","7 anys",220
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","8 anys",260
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","9 anys",348
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","10 anys",321
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","D'11 a 20 anys",4056
2019,"7","Horta-Guinardó","37","el Carmel","Turismes","Més de 20 anys",870
2019,"7","Horta-Guinardó","37","el Carmel","Motos","Menys d'un any d'antiguitat",289
2019,"7","Horta-Guinardó","37","el Carmel","Motos","1 any",261
2019,"7","Horta-Guinardó","37","el Carmel","Motos","2 anys",239
2019,"7","Horta-Guinardó","37","el Carmel","Motos","3 anys",202
2019,"7","Horta-Guinardó","37","el Carmel","Motos","4 anys",205
2019,"7","Horta-Guinardó","37","el Carmel","Motos","5 anys",166
2019,"7","Horta-Guinardó","37","el Carmel","Motos","6 anys",145
2019,"7","Horta-Guinardó","37","el Carmel","Motos","7 anys",135
2019,"7","Horta-Guinardó","37","el Carmel","Motos","8 anys",162
2019,"7","Horta-Guinardó","37","el Carmel","Motos","9 anys",202
2019,"7","Horta-Guinardó","37","el Carmel","Motos","10 anys",183
2019,"7","Horta-Guinardó","37","el Carmel","Motos","D'11 a 20 anys",1582
2019,"7","Horta-Guinardó","37","el Carmel","Motos","Més de 20 anys",484
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","Menys d'un any d'antiguitat",20
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","1 any",19
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","2 anys",24
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","3 anys",17
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","4 anys",14
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","5 anys",8
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","6 anys",6
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","7 anys",15
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","8 anys",17
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","9 anys",20
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","10 anys",31
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","D'11 a 20 anys",989
2019,"7","Horta-Guinardó","37","el Carmel","Ciclomotors","Més de 20 anys",4
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","Menys d'un any d'antiguitat",12
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","1 any",22
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","2 anys",22
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","3 anys",21
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","4 anys",25
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","5 anys",22
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","6 anys",13
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","7 anys",20
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","8 anys",30
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","9 anys",18
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","10 anys",18
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","D'11 a 20 anys",335
2019,"7","Horta-Guinardó","37","el Carmel","Furgonetes","Més de 20 anys",115
2019,"7","Horta-Guinardó","37","el Carmel","Camions","Menys d'un any d'antiguitat",5
2019,"7","Horta-Guinardó","37","el Carmel","Camions","1 any",6
2019,"7","Horta-Guinardó","37","el Carmel","Camions","2 anys",1
2019,"7","Horta-Guinardó","37","el Carmel","Camions","3 anys",3
2019,"7","Horta-Guinardó","37","el Carmel","Camions","4 anys",3
2019,"7","Horta-Guinardó","37","el Carmel","Camions","5 anys",2
2019,"7","Horta-Guinardó","37","el Carmel","Camions","6 anys",5
2019,"7","Horta-Guinardó","37","el Carmel","Camions","7 anys",1
2019,"7","Horta-Guinardó","37","el Carmel","Camions","8 anys",3
2019,"7","Horta-Guinardó","37","el Carmel","Camions","9 anys",7
2019,"7","Horta-Guinardó","37","el Carmel","Camions","10 anys",7
2019,"7","Horta-Guinardó","37","el Carmel","Camions","D'11 a 20 anys",121
2019,"7","Horta-Guinardó","37","el Carmel","Camions","Més de 20 anys",28
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","Menys d'un any d'antiguitat",3
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","1 any",5
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","2 anys",5
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","4 anys",5
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","5 anys",2
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","6 anys",4
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","7 anys",2
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","8 anys",1
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","9 anys",5
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","10 anys",4
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","D'11 a 20 anys",83
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","Més de 20 anys",25
2019,"7","Horta-Guinardó","37","el Carmel","Altres vehicles","No consta",1
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","Menys d'un any d'antiguitat",197
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","1 any",228
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","2 anys",201
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","3 anys",193
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","4 anys",151
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","5 anys",109
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","6 anys",120
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","7 anys",98
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","8 anys",97
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","9 anys",121
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","10 anys",148
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","D'11 a 20 anys",1515
2019,"7","Horta-Guinardó","38","la Teixonera","Turismes","Més de 20 anys",330
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","Menys d'un any d'antiguitat",114
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","1 any",100
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","2 anys",84
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","3 anys",104
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","4 anys",85
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","5 anys",73
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","6 anys",56
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","7 anys",54
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","8 anys",65
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","9 anys",77
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","10 anys",77
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","D'11 a 20 anys",548
2019,"7","Horta-Guinardó","38","la Teixonera","Motos","Més de 20 anys",199
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","Menys d'un any d'antiguitat",8
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","1 any",5
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","2 anys",3
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","4 anys",6
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","5 anys",2
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","6 anys",5
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","7 anys",4
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","8 anys",9
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","9 anys",5
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","10 anys",9
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","D'11 a 20 anys",344
2019,"7","Horta-Guinardó","38","la Teixonera","Ciclomotors","Més de 20 anys",1
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","Menys d'un any d'antiguitat",19
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","1 any",15
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","2 anys",11
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","3 anys",10
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","4 anys",15
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","5 anys",11
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","6 anys",11
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","7 anys",5
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","8 anys",10
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","9 anys",8
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","10 anys",11
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","D'11 a 20 anys",133
2019,"7","Horta-Guinardó","38","la Teixonera","Furgonetes","Més de 20 anys",45
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","Menys d'un any d'antiguitat",2
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","1 any",1
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","2 anys",2
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","3 anys",1
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","4 anys",1
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","5 anys",1
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","6 anys",1
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","7 anys",2
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","8 anys",2
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","9 anys",6
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","10 anys",6
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","D'11 a 20 anys",44
2019,"7","Horta-Guinardó","38","la Teixonera","Camions","Més de 20 anys",14
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","Menys d'un any d'antiguitat",2
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","1 any",1
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","2 anys",2
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","3 anys",1
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","4 anys",5
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","5 anys",4
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","8 anys",2
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","9 anys",3
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","D'11 a 20 anys",21
2019,"7","Horta-Guinardó","38","la Teixonera","Altres vehicles","Més de 20 anys",11
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","Menys d'un any d'antiguitat",96
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","1 any",116
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","2 anys",124
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","3 anys",117
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","4 anys",96
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","5 anys",82
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","6 anys",73
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","7 anys",62
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","8 anys",72
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","9 anys",100
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","10 anys",82
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","D'11 a 20 anys",1000
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Turismes","Més de 20 anys",230
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","Menys d'un any d'antiguitat",57
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","1 any",34
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","2 anys",44
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","3 anys",50
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","4 anys",44
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","5 anys",28
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","6 anys",33
2019,"7","Horta-Guinardó","39","Sant Genís dels Agudells","Motos","7 anys",20
