"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL","Unnamed: 32"
99400364345,"Punt de Recollida d'Arbres a la Plaça Virrei Amat","#","Pl","Virrei Amat",6,6,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8031,19,"BARCELONA",41.43006,2.174283,431008.93700000003,4586828.5819999995,431100.87299999996,4587029.561000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400406266,"Punt de Recollida d'Arbres a la Plaça Vila de Madrid","#","Pl","Vila de Madrid",1,1,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.384527,2.17253,430814.209,4581774.989,430906.145,4581975.921,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400406266,"Punt de Recollida d'Arbres a la Plaça Vila de Madrid","#","Pl","Vila de Madrid",1,1,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.384527,2.17253,430814.209,4581774.989,430906.145,4581975.921,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400558283,"Punt de Recollida d'Arbres a Hort de Bomba - Reina Amàlia","#","C","Hort de la Bomba",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.376698,2.168191,430443.104,4580909.2469999995,430535.037,4581110.171,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400558283,"Punt de Recollida d'Arbres a Hort de Bomba - Reina Amàlia","#","C","Hort de la Bomba",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.376698,2.168191,430443.104,4580909.2469999995,430535.037,4581110.171,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400558346,"Punt de Recollida d'Arbres a Tenerife - Pl Font Castellana","#","C","Tenerife",2,2,34,"Can Baró",7,"Horta-Guinardó",8024,19,"BARCELONA",41.415504999999996,2.165881,430291.404,4585219.357,430383.334,4585420.321,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400558346,"Punt de Recollida d'Arbres a Tenerife - Pl Font Castellana","#","C","Tenerife",2,2,34,"Can Baró",7,"Horta-Guinardó",8024,19,"BARCELONA",41.415504999999996,2.165881,430291.404,4585219.357,430383.334,4585420.321,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400613266,"Punt de Recollida d'Arbres al Passeig de Sant Joan-Avinguda Diagonal (costat mar)","#","Pg","Sant Joan",99,99,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.398828,2.169952,430613.906,4583364.701,430705.84,4583565.648,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400613266,"Punt de Recollida d'Arbres al Passeig de Sant Joan-Avinguda Diagonal (costat mar)","#","Pg","Sant Joan",99,99,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.398828,2.169952,430613.906,4583364.701,430705.84,4583565.648,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400613326,"Punt de Recollida d'Arbres a c Lisboa","#","C","Lisboa",10,10,43,"Horta",7,"Horta-Guinardó",8032,19,"BARCELONA",41.429788,2.158647,429702.274,4586810.946,429794.198,4587011.924,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400613326,"Punt de Recollida d'Arbres a c Lisboa","#","C","Lisboa",10,10,43,"Horta",7,"Horta-Guinardó",8032,19,"BARCELONA",41.429788,2.158647,429702.274,4586810.946,429794.198,4587011.924,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400641477,"Punt de Recollida d'Arbres a Can Batlló","#","C","Constitució",17,17,16,"la Bordeta",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.369842,2.137759,427890.719,4580173.006,427982.62899999996,4580373.922,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
