"id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_attribute_type","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y"
99400603305,"Zona de Càrrega i Descàrrega * C Sant Adrià, 20","","","2018-07-10T16:09:23+02:00","2018-07-10T16:09:23+02:00","","",295709,"C Sant Adrià",20,"",60,"Sant Andreu",9,"Sant Andreu",8030,True,"","","","","","","","","","","","","","",432399.0520141176,4587230.664073704,41.43379984656956,2.190873525240744
99400602331,"Zona de Càrrega i Descàrrega * C Bruc, 130","","","2018-07-10T16:09:10+02:00","2018-07-10T16:09:10+02:00","","",49509,"C Bruc",130,"",7,"la Dreta de Eixample",2,"Eixample",8037,True,"","","","","","","","","","","","","","",430311.77811603283,4583151.4014178915,41.39688102323751,2.1663630345538523
99400602335,"Zona de Càrrega i Descàrrega * C Llull, 159","","","2018-07-10T16:09:10+02:00","2018-07-10T16:09:10+02:00","","",186703,"C Llull",159,"",68,"el Poblenou",10,"Sant Martí",8005,True,"","","","","","","","","","","","","","",433158.18539670564,4583452.372056671,41.39983342485878,2.200376362783796
99400602341,"Zona de Càrrega i Descàrrega * Ptge Olivé i Maristany, 3","","","2018-07-10T16:09:10+02:00","2018-07-10T16:09:10+02:00","","",234409,"Ptge Olivé i Maristany",3,"",68,"el Poblenou",10,"Sant Martí",8005,True,"","","","","","","","","","","","","","",433562.48333910014,4584107.039751325,41.4057633536484,2.2051406480099374
99400602345,"Zona de Càrrega i Descàrrega * C Àlaba, 48","","","2018-07-10T16:09:10+02:00","2018-07-10T16:09:10+02:00","","",4908,"C Àlaba",48,"",67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,True,"","","","","","","","","","","","","","",432798.30500043643,4582916.808209675,41.3949797497349,2.196130986599085
99400601154,"Zona de Càrrega i Descàrrega * C Gavà, 87","","","2018-07-10T16:09:01+02:00","2018-07-10T16:09:01+02:00","","",142402,"C Gavà",87,"",16,"la Bordeta",3,"Sants-Montjuïc",8014,True,"","","","","","","","","","","","","","",427965.295544016,4580224.669488521,41.370314296836746,2.1386444596421383
99400601307,"Zona de Càrrega i Descàrrega * Pg Manuel Girona, 56","","","2018-07-10T16:09:02+02:00","2018-07-10T16:09:02+02:00","","",193108,"Pg Manuel Girona",56,"",21,"Pedralbes",4,"Les Corts",8034,True,"","","","","","","","","","","","","","",426874.5276427649,4582570.59435816,41.39134472162264,2.125319961513396
99400601157,"Zona de Càrrega i Descàrrega * C Elisi, 11","","","2018-07-10T16:09:01+02:00","2018-07-10T16:09:01+02:00","","",108700,"C Elisi",11,"",15,"Hostafrancs",3,"Sants-Montjuïc",8014,True,"","","","","","","","","","","","","","",428375.897369116,4581076.73825768,41.37802521911592,2.143453033141733
99400601309,"Zona de Càrrega i Descàrrega * C Cardenal Reig, 14","","","2018-07-10T16:09:02+02:00","2018-07-10T16:09:02+02:00","","",65200,"C Cardenal Reig",14,"",20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,True,"","","","","","","","","","","","","","",425963.1438460727,4580999.616490616,41.37711224017577,2.11461177689476
99400601176,"Zona de Càrrega i Descàrrega * C Santa Amèlia, 31","","","2018-07-10T16:09:01+02:00","2018-07-10T16:09:01+02:00","","",312808,"C Santa Amèlia",31,"",23,"Sarrià",5,"Sarrià-Sant Gervasi",8034,True,"","","","","","","","","","","","","","",426736.282922824,4582862.351481848,41.393959870853955,2.123631258694904
99400601311,"Zona de Càrrega i Descàrrega * C Regent Mendieta, 1","","","2018-07-10T16:09:02+02:00","2018-07-10T16:09:02+02:00","","",277300,"C Regent Mendieta",1,"",20,"la Maternitat i Sant Ramon",4,"Les Corts",8028,True,"","","","","","","","","","","","","","",426594.88071283814,4580956.230051901,41.376779351894,2.1221709599341563
99400601957,"Zona de Càrrega i Descàrrega * C Rosselló, 219","","","2018-07-10T16:09:07+02:00","2018-07-10T16:09:07+02:00","","",289105,"C Rosselló",219,"",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8008,True,"","","","","","","","","","","","","","",429534.58174997155,4582761.211063289,41.393298989447885,2.1571122804250686
