"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_Vehicles","Nacionalitat_propietari","Nombre"
2019,"9","Sant Andreu","60","Sant Andreu","26","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","60","Sant Andreu","27","Turismes","Nacionalitat espanyola",499
2019,"9","Sant Andreu","60","Sant Andreu","27","Turismes","Altres nacionalitats",21
2019,"9","Sant Andreu","60","Sant Andreu","27","Motos","Nacionalitat espanyola",148
2019,"9","Sant Andreu","60","Sant Andreu","27","Motos","Altres nacionalitats",5
2019,"9","Sant Andreu","60","Sant Andreu","28","Turismes","Nacionalitat espanyola",564
2019,"9","Sant Andreu","60","Sant Andreu","28","Turismes","Altres nacionalitats",6
2019,"9","Sant Andreu","60","Sant Andreu","28","Motos","Nacionalitat espanyola",130
2019,"9","Sant Andreu","60","Sant Andreu","28","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","60","Sant Andreu","29","Turismes","Nacionalitat espanyola",375
2019,"9","Sant Andreu","60","Sant Andreu","29","Turismes","Altres nacionalitats",6
2019,"9","Sant Andreu","60","Sant Andreu","29","Motos","Nacionalitat espanyola",86
2019,"9","Sant Andreu","60","Sant Andreu","29","Motos","Altres nacionalitats",2
2019,"9","Sant Andreu","60","Sant Andreu","30","Turismes","Nacionalitat espanyola",488
2019,"9","Sant Andreu","60","Sant Andreu","30","Turismes","Altres nacionalitats",12
2019,"9","Sant Andreu","60","Sant Andreu","30","Motos","Nacionalitat espanyola",172
2019,"9","Sant Andreu","60","Sant Andreu","31","Turismes","Nacionalitat espanyola",376
2019,"9","Sant Andreu","60","Sant Andreu","31","Turismes","Altres nacionalitats",6
2019,"9","Sant Andreu","60","Sant Andreu","31","Motos","Nacionalitat espanyola",117
2019,"9","Sant Andreu","60","Sant Andreu","32","Turismes","Nacionalitat espanyola",474
2019,"9","Sant Andreu","60","Sant Andreu","32","Turismes","Altres nacionalitats",37
2019,"9","Sant Andreu","60","Sant Andreu","32","Motos","Nacionalitat espanyola",161
2019,"9","Sant Andreu","60","Sant Andreu","32","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","60","Sant Andreu","33","Turismes","Nacionalitat espanyola",984
2019,"9","Sant Andreu","60","Sant Andreu","33","Turismes","Altres nacionalitats",54
2019,"9","Sant Andreu","60","Sant Andreu","33","Motos","Nacionalitat espanyola",312
2019,"9","Sant Andreu","60","Sant Andreu","33","Motos","Altres nacionalitats",25
2019,"9","Sant Andreu","60","Sant Andreu","34","Turismes","Nacionalitat espanyola",438
2019,"9","Sant Andreu","60","Sant Andreu","34","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","60","Sant Andreu","34","Motos","Nacionalitat espanyola",130
2019,"9","Sant Andreu","60","Sant Andreu","34","Motos","Altres nacionalitats",8
2019,"9","Sant Andreu","60","Sant Andreu","35","Turismes","Nacionalitat espanyola",490
2019,"9","Sant Andreu","60","Sant Andreu","35","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","60","Sant Andreu","35","Motos","Nacionalitat espanyola",147
2019,"9","Sant Andreu","60","Sant Andreu","35","Motos","Altres nacionalitats",11
2019,"9","Sant Andreu","60","Sant Andreu","36","Turismes","Nacionalitat espanyola",449
2019,"9","Sant Andreu","60","Sant Andreu","36","Turismes","Altres nacionalitats",15
2019,"9","Sant Andreu","60","Sant Andreu","36","Motos","Nacionalitat espanyola",118
2019,"9","Sant Andreu","60","Sant Andreu","36","Motos","Altres nacionalitats",2
2019,"9","Sant Andreu","60","Sant Andreu","37","Turismes","Nacionalitat espanyola",369
2019,"9","Sant Andreu","60","Sant Andreu","37","Turismes","Altres nacionalitats",26
2019,"9","Sant Andreu","60","Sant Andreu","37","Motos","Nacionalitat espanyola",130
2019,"9","Sant Andreu","60","Sant Andreu","37","Motos","Altres nacionalitats",5
2019,"9","Sant Andreu","60","Sant Andreu","38","Turismes","Nacionalitat espanyola",509
2019,"9","Sant Andreu","60","Sant Andreu","38","Turismes","Altres nacionalitats",26
2019,"9","Sant Andreu","60","Sant Andreu","38","Motos","Nacionalitat espanyola",167
2019,"9","Sant Andreu","60","Sant Andreu","38","Motos","Altres nacionalitats",7
2019,"9","Sant Andreu","60","Sant Andreu","39","Turismes","Nacionalitat espanyola",511
2019,"9","Sant Andreu","60","Sant Andreu","39","Turismes","Altres nacionalitats",14
2019,"9","Sant Andreu","60","Sant Andreu","39","Motos","Nacionalitat espanyola",148
2019,"9","Sant Andreu","60","Sant Andreu","39","Motos","Altres nacionalitats",2
2019,"9","Sant Andreu","60","Sant Andreu","40","Turismes","Nacionalitat espanyola",432
2019,"9","Sant Andreu","60","Sant Andreu","40","Turismes","Altres nacionalitats",24
2019,"9","Sant Andreu","60","Sant Andreu","40","Motos","Nacionalitat espanyola",152
2019,"9","Sant Andreu","60","Sant Andreu","40","Motos","Altres nacionalitats",7
2019,"9","Sant Andreu","60","Sant Andreu","41","Turismes","Nacionalitat espanyola",419
2019,"9","Sant Andreu","60","Sant Andreu","41","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","60","Sant Andreu","41","Motos","Nacionalitat espanyola",148
2019,"9","Sant Andreu","60","Sant Andreu","41","Motos","Altres nacionalitats",7
2019,"9","Sant Andreu","60","Sant Andreu","42","Turismes","Nacionalitat espanyola",395
2019,"9","Sant Andreu","60","Sant Andreu","42","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","60","Sant Andreu","42","Motos","Nacionalitat espanyola",150
2019,"9","Sant Andreu","60","Sant Andreu","42","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","60","Sant Andreu","43","Turismes","Nacionalitat espanyola",367
2019,"9","Sant Andreu","60","Sant Andreu","43","Turismes","Altres nacionalitats",16
2019,"9","Sant Andreu","60","Sant Andreu","43","Motos","Nacionalitat espanyola",132
2019,"9","Sant Andreu","60","Sant Andreu","43","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","60","Sant Andreu","44","Turismes","Nacionalitat espanyola",400
2019,"9","Sant Andreu","60","Sant Andreu","44","Turismes","Altres nacionalitats",21
2019,"9","Sant Andreu","60","Sant Andreu","44","Motos","Nacionalitat espanyola",177
2019,"9","Sant Andreu","60","Sant Andreu","44","Motos","Altres nacionalitats",3
2019,"9","Sant Andreu","60","Sant Andreu","45","Turismes","Nacionalitat espanyola",394
2019,"9","Sant Andreu","60","Sant Andreu","45","Turismes","Altres nacionalitats",15
2019,"9","Sant Andreu","60","Sant Andreu","45","Motos","Nacionalitat espanyola",152
2019,"9","Sant Andreu","60","Sant Andreu","45","Motos","Altres nacionalitats",8
2019,"9","Sant Andreu","60","Sant Andreu","46","Turismes","Nacionalitat espanyola",406
2019,"9","Sant Andreu","60","Sant Andreu","46","Turismes","Altres nacionalitats",15
2019,"9","Sant Andreu","60","Sant Andreu","46","Motos","Nacionalitat espanyola",160
2019,"9","Sant Andreu","60","Sant Andreu","46","Motos","Altres nacionalitats",5
2019,"9","Sant Andreu","60","Sant Andreu","47","Turismes","Nacionalitat espanyola",408
2019,"9","Sant Andreu","60","Sant Andreu","47","Turismes","Altres nacionalitats",12
2019,"9","Sant Andreu","60","Sant Andreu","47","Motos","Nacionalitat espanyola",197
2019,"9","Sant Andreu","60","Sant Andreu","47","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","60","Sant Andreu","48","Turismes","Nacionalitat espanyola",395
2019,"9","Sant Andreu","60","Sant Andreu","48","Turismes","Altres nacionalitats",25
2019,"9","Sant Andreu","60","Sant Andreu","48","Motos","Nacionalitat espanyola",128
2019,"9","Sant Andreu","60","Sant Andreu","48","Motos","Altres nacionalitats",8
2019,"9","Sant Andreu","60","Sant Andreu","49","Turismes","Nacionalitat espanyola",374
2019,"9","Sant Andreu","60","Sant Andreu","49","Turismes","Altres nacionalitats",25
2019,"9","Sant Andreu","60","Sant Andreu","49","Motos","Nacionalitat espanyola",108
2019,"9","Sant Andreu","60","Sant Andreu","49","Motos","Altres nacionalitats",2
2019,"9","Sant Andreu","60","Sant Andreu","50","Turismes","Nacionalitat espanyola",434
2019,"9","Sant Andreu","60","Sant Andreu","50","Turismes","Altres nacionalitats",15
2019,"9","Sant Andreu","60","Sant Andreu","50","Motos","Nacionalitat espanyola",164
2019,"9","Sant Andreu","60","Sant Andreu","50","Motos","Altres nacionalitats",6
2019,"9","Sant Andreu","60","Sant Andreu","51","Turismes","Nacionalitat espanyola",355
2019,"9","Sant Andreu","60","Sant Andreu","51","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","60","Sant Andreu","51","Motos","Nacionalitat espanyola",149
2019,"9","Sant Andreu","60","Sant Andreu","51","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","60","Sant Andreu","52","Turismes","Nacionalitat espanyola",323
2019,"9","Sant Andreu","60","Sant Andreu","52","Turismes","Altres nacionalitats",16
2019,"9","Sant Andreu","60","Sant Andreu","52","Motos","Nacionalitat espanyola",114
2019,"9","Sant Andreu","60","Sant Andreu","52","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","60","Sant Andreu","53","Turismes","Nacionalitat espanyola",465
2019,"9","Sant Andreu","60","Sant Andreu","53","Turismes","Altres nacionalitats",21
2019,"9","Sant Andreu","60","Sant Andreu","53","Motos","Nacionalitat espanyola",133
2019,"9","Sant Andreu","60","Sant Andreu","53","Motos","Altres nacionalitats",11
2019,"9","Sant Andreu","60","Sant Andreu","54","Turismes","Nacionalitat espanyola",291
2019,"9","Sant Andreu","60","Sant Andreu","54","Turismes","Altres nacionalitats",5
2019,"9","Sant Andreu","60","Sant Andreu","54","Motos","Nacionalitat espanyola",100
2019,"9","Sant Andreu","60","Sant Andreu","54","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","61","la Sagrera","55","Turismes","Nacionalitat espanyola",538
2019,"9","Sant Andreu","61","la Sagrera","55","Turismes","Altres nacionalitats",36
2019,"9","Sant Andreu","61","la Sagrera","55","Motos","Nacionalitat espanyola",160
2019,"9","Sant Andreu","61","la Sagrera","55","Motos","Altres nacionalitats",12
2019,"9","Sant Andreu","61","la Sagrera","56","Turismes","Nacionalitat espanyola",372
2019,"9","Sant Andreu","61","la Sagrera","56","Turismes","Altres nacionalitats",13
2019,"9","Sant Andreu","61","la Sagrera","56","Motos","Nacionalitat espanyola",118
2019,"9","Sant Andreu","61","la Sagrera","56","Motos","Altres nacionalitats",5
2019,"9","Sant Andreu","61","la Sagrera","57","Turismes","Nacionalitat espanyola",408
2019,"9","Sant Andreu","61","la Sagrera","57","Turismes","Altres nacionalitats",32
2019,"9","Sant Andreu","61","la Sagrera","57","Motos","Nacionalitat espanyola",156
2019,"9","Sant Andreu","61","la Sagrera","57","Motos","Altres nacionalitats",11
2019,"9","Sant Andreu","61","la Sagrera","58","Turismes","Nacionalitat espanyola",345
2019,"9","Sant Andreu","61","la Sagrera","58","Turismes","Altres nacionalitats",23
2019,"9","Sant Andreu","61","la Sagrera","58","Motos","Nacionalitat espanyola",147
2019,"9","Sant Andreu","61","la Sagrera","58","Motos","Altres nacionalitats",12
2019,"9","Sant Andreu","61","la Sagrera","59","Turismes","Nacionalitat espanyola",358
2019,"9","Sant Andreu","61","la Sagrera","59","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","61","la Sagrera","59","Motos","Nacionalitat espanyola",111
2019,"9","Sant Andreu","61","la Sagrera","59","Motos","Altres nacionalitats",12
2019,"9","Sant Andreu","61","la Sagrera","60","Turismes","Nacionalitat espanyola",350
2019,"9","Sant Andreu","61","la Sagrera","60","Turismes","Altres nacionalitats",18
2019,"9","Sant Andreu","61","la Sagrera","60","Motos","Nacionalitat espanyola",114
2019,"9","Sant Andreu","61","la Sagrera","60","Motos","Altres nacionalitats",8
2019,"9","Sant Andreu","61","la Sagrera","61","Turismes","Nacionalitat espanyola",549
2019,"9","Sant Andreu","61","la Sagrera","61","Turismes","Altres nacionalitats",14
2019,"9","Sant Andreu","61","la Sagrera","61","Motos","Nacionalitat espanyola",177
2019,"9","Sant Andreu","61","la Sagrera","61","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","61","la Sagrera","62","Turismes","Nacionalitat espanyola",291
2019,"9","Sant Andreu","61","la Sagrera","62","Turismes","Altres nacionalitats",20
2019,"9","Sant Andreu","61","la Sagrera","62","Motos","Nacionalitat espanyola",105
2019,"9","Sant Andreu","61","la Sagrera","62","Motos","Altres nacionalitats",15
2019,"9","Sant Andreu","61","la Sagrera","63","Turismes","Nacionalitat espanyola",380
2019,"9","Sant Andreu","61","la Sagrera","63","Turismes","Altres nacionalitats",26
2019,"9","Sant Andreu","61","la Sagrera","63","Motos","Nacionalitat espanyola",117
2019,"9","Sant Andreu","61","la Sagrera","63","Motos","Altres nacionalitats",12
2019,"9","Sant Andreu","61","la Sagrera","64","Turismes","Nacionalitat espanyola",411
2019,"9","Sant Andreu","61","la Sagrera","64","Turismes","Altres nacionalitats",11
2019,"9","Sant Andreu","61","la Sagrera","64","Motos","Nacionalitat espanyola",145
2019,"9","Sant Andreu","61","la Sagrera","64","Motos","Altres nacionalitats",5
2019,"9","Sant Andreu","61","la Sagrera","65","Turismes","Nacionalitat espanyola",587
2019,"9","Sant Andreu","61","la Sagrera","65","Turismes","Altres nacionalitats",37
2019,"9","Sant Andreu","61","la Sagrera","65","Motos","Nacionalitat espanyola",185
2019,"9","Sant Andreu","61","la Sagrera","65","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","61","la Sagrera","66","Turismes","Nacionalitat espanyola",461
2019,"9","Sant Andreu","61","la Sagrera","66","Turismes","Altres nacionalitats",12
2019,"9","Sant Andreu","61","la Sagrera","66","Motos","Nacionalitat espanyola",142
2019,"9","Sant Andreu","61","la Sagrera","66","Motos","Altres nacionalitats",10
2019,"9","Sant Andreu","61","la Sagrera","67","Turismes","Nacionalitat espanyola",334
2019,"9","Sant Andreu","61","la Sagrera","67","Turismes","Altres nacionalitats",15
2019,"9","Sant Andreu","61","la Sagrera","67","Motos","Nacionalitat espanyola",91
2019,"9","Sant Andreu","61","la Sagrera","67","Motos","Altres nacionalitats",16
2019,"9","Sant Andreu","61","la Sagrera","68","Turismes","Nacionalitat espanyola",448
2019,"9","Sant Andreu","61","la Sagrera","68","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","61","la Sagrera","68","Motos","Nacionalitat espanyola",155
2019,"9","Sant Andreu","61","la Sagrera","68","Motos","Altres nacionalitats",6
2019,"9","Sant Andreu","61","la Sagrera","69","Turismes","Nacionalitat espanyola",229
2019,"9","Sant Andreu","61","la Sagrera","69","Turismes","Altres nacionalitats",7
2019,"9","Sant Andreu","61","la Sagrera","69","Motos","Nacionalitat espanyola",79
2019,"9","Sant Andreu","61","la Sagrera","69","Motos","Altres nacionalitats",2
2019,"9","Sant Andreu","61","la Sagrera","70","Turismes","Nacionalitat espanyola",355
2019,"9","Sant Andreu","61","la Sagrera","70","Turismes","Altres nacionalitats",45
2019,"9","Sant Andreu","61","la Sagrera","70","Motos","Nacionalitat espanyola",134
2019,"9","Sant Andreu","61","la Sagrera","70","Motos","Altres nacionalitats",17
2019,"9","Sant Andreu","61","la Sagrera","71","Turismes","Nacionalitat espanyola",483
2019,"9","Sant Andreu","61","la Sagrera","71","Turismes","Altres nacionalitats",28
2019,"9","Sant Andreu","61","la Sagrera","71","Motos","Nacionalitat espanyola",172
2019,"9","Sant Andreu","61","la Sagrera","71","Motos","Altres nacionalitats",15
2019,"9","Sant Andreu","61","la Sagrera","72","Turismes","Nacionalitat espanyola",321
2019,"9","Sant Andreu","61","la Sagrera","72","Turismes","Altres nacionalitats",37
2019,"9","Sant Andreu","61","la Sagrera","72","Motos","Nacionalitat espanyola",85
2019,"9","Sant Andreu","61","la Sagrera","72","Motos","Altres nacionalitats",21
2019,"9","Sant Andreu","61","la Sagrera","73","Turismes","Nacionalitat espanyola",479
2019,"9","Sant Andreu","61","la Sagrera","73","Turismes","Altres nacionalitats",12
2019,"9","Sant Andreu","61","la Sagrera","73","Motos","Nacionalitat espanyola",125
2019,"9","Sant Andreu","61","la Sagrera","73","Motos","Altres nacionalitats",5
2019,"9","Sant Andreu","61","la Sagrera","156","Turismes","Nacionalitat espanyola",406
2019,"9","Sant Andreu","61","la Sagrera","156","Turismes","Altres nacionalitats",20
2019,"9","Sant Andreu","61","la Sagrera","156","Motos","Nacionalitat espanyola",124
2019,"9","Sant Andreu","61","la Sagrera","156","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Turismes","Nacionalitat espanyola",394
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Turismes","Altres nacionalitats",16
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Motos","Nacionalitat espanyola",149
2019,"9","Sant Andreu","62","el Congrés i els Indians","74","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Turismes","Nacionalitat espanyola",363
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Turismes","Altres nacionalitats",23
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Motos","Nacionalitat espanyola",110
2019,"9","Sant Andreu","62","el Congrés i els Indians","75","Motos","Altres nacionalitats",7
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Turismes","Nacionalitat espanyola",335
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Turismes","Altres nacionalitats",26
2019,"9","Sant Andreu","62","el Congrés i els Indians","76","Motos","Nacionalitat espanyola",126
