"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K015","Transports i serveis relacionats","Autobusos nocturns",427647.287,4579706.182,427555.38,4579505.272,2.133829,41.363797999999996,"NITBUS -N15-N16-N17--",3,16,"Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432384.94,4589356.5030000005,432292.992,4589155.502,2.189388,41.451127,"BUS -127--",9,57,"Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431655.46,4587293.985,431563.519,4587093.0030000005,2.180889,41.432489000000004,"BUS -11--",8,45,"Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431634.715,4586911.904,431542.774,4586710.926,2.180684,41.429046,"BUS -11--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431975.989,4588331.647,431884.045,4588130.656,2.1846080000000003,41.441862,"BUS -132--",8,52,"Nou Barris","la Prosperitat","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427608.59,4585692.469,427516.685,4585491.5030000005,2.13265,41.41771,"BUS -124--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427719.561,4585832.368,427627.655,4585631.401000001,2.133961,41.41898,"BUS -124--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427796.68799999997,4585964.835,427704.782,4585763.867,2.134868,41.42018,"BUS -124--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428665.848,4582800.047,428573.93299999996,4582599.108,2.1456419999999996,41.391754,"BUS -V9--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428620.852,4579628.791999999,428528.936,4579427.882,2.145477,41.363188,"BUS -125--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431569.905,4585503.544,431477.964,4585302.579,2.180068,41.416356,"BUS -117--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426400.07200000004,4583568.978999999,426308.17799999996,4583368.033,2.118449,41.398475,"BUS -68-H4--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430198.19299999997,4586083.25,430106.265,4585882.28,2.163589,41.421459000000006,"BUS -117--",7,36,"Horta-Guinardó","la Font d'en Fargues","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431517.25,4588817.856000001,431425.31,4588616.86,2.179062,41.446202,"BUS -127-81--",8,50,"Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430881.905,4588921.284,430789.971,4588720.288,2.1714450000000003,41.447078999999995,"BUS -127--",8,50,"Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426654.30700000003,4576342.733,426562.409,4576141.853999999,2.1223650000000003,41.333415,"BUS -21--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",425806.355,4575824.188999999,425714.464,4575623.315,2.1122959999999997,41.328666999999996,"BUS -21--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428097.179,4580172.913,428005.268,4579971.998,2.139152,41.368041999999996,"BUS -91-115-V5--",3,16,"Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428251.554,4585666.516,428159.643,4585465.551,2.140346,41.417534,"BUS -123--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428296.6,4585194.409,428204.689,4584993.448,2.140941,41.413286,"BUS -129--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428585.778,4585310.461,428493.864,4585109.499,2.144387,41.414357,"BUS -129--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432654.898,4583507.811000001,432562.946,4583306.864,2.1932720000000003,41.398472999999996,"NITBUS -N8--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432192.12799999997,4585313.813999999,432100.18100000004,4585112.851,2.187534,41.4147,"BUS -192--",10,65,"Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429728.205,4583876.297,429636.28,4583675.348,2.1582220000000003,41.401540999999995,"BUS -114--",6,31,"Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430031.037,4584536.656,429939.11,4584335.7,2.161768,41.407515000000004,"BUS -114--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432125.81,4589418.114,432033.865,4589217.113,2.1862790000000003,41.45166,"NITBUS -N1--",8,53,"Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430347.966,4585815.442,430256.036,4585614.475,2.165412,41.419059999999995,"BUS -119--",7,35,"Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426408.876,4582165.896000001,426316.981,4581964.963,2.118725,41.385839000000004,"NITBUS -N12--",4,20,"Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431884.69,4586977.937,431792.74600000004,4586776.958000001,2.183668,41.429662,"BUS -122--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430890.31200000003,4585807.216,430798.37700000004,4585606.248,2.171903,41.419033,"BUS -117--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427628.61600000004,4584971.23,427536.711,4584770.271000001,2.1329759999999998,41.411215999999996,"BUS -123--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427071.36100000003,4584169.409,426979.461,4583968.458000001,2.1264060000000002,41.403944,"BUS -123--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433267.05299999996,4588134.958000001,433175.097,4587933.968,2.2000830000000002,41.440199,"BUS -60-M28--",9,59,"Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434674.87299999996,4584854.007,434582.903,4584653.047,2.217289,41.410765000000005,"BUS -B20--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430487.4,4588354.261,430395.47,4588153.27,2.166788,41.441938,"NITBUS -N4-N6--",8,49,"Nou Barris","Canyelles","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434316.987,4584676.538,434225.02,4584475.58,2.2130259999999997,41.409137,"BUS -B20-V31-136--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428091.084,4586153.873,427999.175,4585952.903,2.138368,41.421909,"BUS -119--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",424415.802,4585783.109,424323.927,4585582.143999999,2.0944380000000002,41.418232,"BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",424474.45200000005,4585525.012,424382.576,4585324.049,2.0951720000000003,41.415913,"BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",424616.325,4585888.938999999,424524.448,4585687.972,2.0968240000000002,41.419204,"BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431098.386,4585647.7,431006.44899999996,4585446.734,2.17441,41.417614,"BUS -117--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430722.251,4586045.342,430630.31799999997,4585844.3719999995,2.169864,41.421163,"BUS -117--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429897.99799999996,4584385.3889999995,429806.07200000004,4584184.435,2.1601939999999997,41.406141,"BUS -116--",6,31,"Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429673.646,4585819.774,429581.722,4585618.807,2.1573439999999997,41.41904,"BUS -119-86--",7,37,"Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429487.24100000004,4586032.638,429395.31899999996,4585831.669,2.155088,41.420941,"BUS -119--",7,37,"Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429972.089,4581192.3319999995,429880.161,4580991.407,2.16145,41.377389,"BUS -120--",2,10,"Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430943.29299999995,4581097.286,430851.356,4580896.362,2.173074,41.376616999999996,"BUS -120--",1,1,"Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430725.74100000004,4581263.536,430633.80600000004,4581062.6110000005,2.170454,41.378096,"BUS -120--",1,1,"Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430248.32,4580654.502,430156.39,4580453.5819999995,2.164815,41.372569,"BUS -121--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431349.95399999997,4586651.912,431258.015,4586450.936000001,2.177306,41.42668,"BUS -47-122-H6-D40-D50--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428358.902,4579251.989,428266.989,4579051.083000001,2.1423900000000002,41.359771,"BUS -125--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428413.43299999996,4579310.185,428321.519,4579109.278,2.143035,41.3603,"BUS -13--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431720.11,4588007.299,431628.16799999995,4587806.311000001,2.181582,41.438919,"BUS -11-132--",8,45,"Nou Barris","Porta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429935.602,4586987.805,429843.67600000004,4586786.827,2.160342,41.429583,"NITBUS -N4--",7,43,"Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429388.294,4586768.629,429296.37299999996,4586567.653,2.1538180000000002,41.427561,"BUS -112-185--",7,42,"Horta-Guinardó","la Clota","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428570.971,4586729.807,428479.05799999996,4586528.8319999995,2.144042,41.427139000000004,"BUS -112--",7,41,"Horta-Guinardó","la Vall d'Hebron","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432513.408,4585704.052,432421.458,4585503.085,2.191335,41.418242,"NITBUS -N9--",9,61,"Sant Andreu","la Sagrera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431136.07200000004,4586814.404,431044.135,4586613.427,2.174728,41.428125,"NITBUS -N1-N6--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428498.505,4577317.802,428406.59,4577116.914,2.144287,41.342363,"BUS -21--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430073.4,4584405.119,429981.472,4584204.165,2.16229,41.406334,"BUS -116--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433609.874,4584550.023,433517.914,4584349.066000001,2.204581,41.40794,"NITBUS -N7--",10,71,"Sant Martí","Provençals del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433083.63700000005,4584377.966,432991.68200000003,4584177.011,2.1983040000000003,41.406346,"BUS -7--",10,71,"Sant Martí","Provençals del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432781.12100000004,4584279.402,432689.16799999995,4584078.448,2.194696,41.405433,"BUS -7--",10,71,"Sant Martí","Provençals del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433192.14700000006,4584369.745,433100.191,4584168.79,2.1996029999999998,41.406281,"NITBUS -N7--",10,68,"Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434322.76,4584732.333000001,434230.79299999995,4584531.374,2.213089,41.40964,"BUS -7--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428280.981,4585650.458000001,428189.07,4585449.493,2.1407,41.417392,"BUS -124--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427464.964,4586904.376,427373.061,4586703.399,2.130786,41.428612,"BUS -112--",7,39,"Horta-Guinardó","Sant Genís dels Agudells","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432025.229,4584719.596,431933.283,4584518.638,2.185604,41.409334,"NITBUS -N9--",10,64,"Sant Martí","el Camp de l'Arpa del Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429698.595,4586951.136,429606.67100000003,4586750.158,2.15751,41.429232,"BUS -112-185--",7,43,"Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426790.451,4581440.213,426698.55299999996,4581239.287,2.123376,41.379338,"BUS -H8--",4,20,"Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426688.07200000004,4582965.263,426596.175,4582764.323,2.1219669999999997,41.393064,"BUS -34-V3--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426463.334,4583525.255,426371.439,4583324.31,2.119211,41.398087,"BUS -130-V3--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",424598.526,4586842.451,424506.649,4586641.476,2.096492,41.42779,"BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",424805.917,4586952.766,424714.039,4586751.79,2.09896,41.428803,"BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430325.19899999996,4580256.4969999995,430233.268,4580055.581,2.16578,41.368990999999994,"BUS -150--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429626.266,4578789.893999999,429534.341,4578588.992,2.157594,41.355721,"BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429331.36799999996,4578652.201,429239.445,4578451.3,2.154085,41.354455,"BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431456.596,4590743.929,431364.657,4590542.916,2.178117,41.463544,"NITBUS -N3--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426569.811,4583958.306,426477.915,4583757.357,2.120432,41.401996999999994,"NITBUS -N8--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426743.516,4581025.098999999,426651.61799999996,4580824.177,2.122865,41.375595000000004,"NITBUS -N14-N2-N28--",3,17,"Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427248.67600000004,4581019.1680000005,427156.773,4580818.246,2.128906,41.375588,"BUS -D20-52--",3,17,"Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431842.321,4590526.541,431750.37899999996,4590325.53,2.18276,41.461619,"BUS -62-76-97--",8,56,"Nou Barris","Vallbona","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431609.001,4585786.856000001,431517.06,4585585.888,2.180504,41.418911,"BUS -19-47-D50--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434222.245,4585903.162,434130.28,4585702.193,2.211759,41.420177,"BUS -B25-V33--",10,70,"Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428502.999,4577603.659,428411.084,4577402.768,2.144307,41.344938,"BUS -23-109-V3--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
