"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
10,7221,"073","68","Sant Martí","el Poblenou","215",524,220,6764,2750,887,473,417067,396145,20922,"","",64980,"02/04/2021 00:07:11"
10,7222,"073","68","Sant Martí","el Poblenou","215",947,384,20342,15821,3246,1230,1609140,1539917,69223,"","",221590,"02/04/2021 00:07:11"
10,7234,"062","68","Sant Martí","el Poblenou","213",621,242,34430,11024,13552,9650,1622252,1201782,420470,"","",269989,"02/04/2021 00:07:11"
10,7235,"071","68","Sant Martí","el Poblenou","215",245,87,27965,7650,11475,8840,1295995,929815,366180,"","",187517,"02/04/2021 00:07:11"
10,7236,"071","68","Sant Martí","el Poblenou","215",378,150,17773,7968,6321,2888,978026,846266,131760,"","",168521,"02/04/2021 00:07:11"
10,7237,"060","68","Sant Martí","el Poblenou","213",0,1,0,0,0,0,0,0,0,"","",819,"02/04/2021 00:07:11"
10,7240,"060","68","Sant Martí","el Poblenou","213",128,58,530,222,0,76,38325,38325,0,"","",12981,"02/04/2021 00:07:11"
10,7250,"060","68","Sant Martí","el Poblenou","213",160,63,774,470,70,36,48666,46451,2215,"","",15911,"02/04/2021 00:07:11"
10,7260,"060","68","Sant Martí","el Poblenou","213",326,119,2114,1662,48,346,124758,122904,1854,"","",39087,"02/04/2021 00:07:11"
10,7270,"060","68","Sant Martí","el Poblenou","213",86,37,276,245,1,24,19604,19604,0,"","",7107,"02/04/2021 00:07:11"
10,7280,"060","68","Sant Martí","el Poblenou","213",0,1,212,0,0,212,1514,1514,0,"","",1671,"02/04/2021 00:07:11"
10,7292,"060","68","Sant Martí","el Poblenou","213",53,18,307,107,65,15,20293,16312,3981,"","",4113,"02/04/2021 00:07:11"
10,7294,"071","68","Sant Martí","el Poblenou","215",380,142,16649,5169,10610,734,874186,632692,241494,"","",245243,"02/04/2021 00:07:11"
10,7295,"060","68","Sant Martí","el Poblenou","213",336,139,8233,4294,2893,914,537806,455888,81918,"","",89015,"02/04/2021 00:07:11"
10,7296,"071","68","Sant Martí","el Poblenou","215",96,43,1286,150,99,22,91986,88917,3069,"","",11285,"02/04/2021 00:07:11"
10,7302,"078","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",33,2,5,0,0,5,17006,10567,6439,"","",8031,"02/04/2021 00:07:11"
10,7303,"078","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",525,202,123590,49352,56518,17720,6889253,1793641,5095612,"","",1442516,"02/04/2021 00:07:11"
10,7304,"078","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",486,196,108821,29312,46628,32881,4983058,3228777,1754281,"","",973223,"02/04/2021 00:07:11"
10,7305,"078","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",0,1,0,0,0,0,0,0,0,"","",7738,"02/04/2021 00:07:11"
10,7306,"072","68","Sant Martí","el Poblenou","215",1661,631,32703,24180,5765,1215,2395231,2269513,125718,"","",377258,"02/04/2021 00:07:11"
10,7307,"072","68","Sant Martí","el Poblenou","215",164,71,1442,916,356,7,90925,79281,11644,"","",37047,"02/04/2021 00:07:11"
10,7311,"072","68","Sant Martí","el Poblenou","215",237,110,1115,633,145,233,56502,51300,5202,"","",20680,"02/04/2021 00:07:11"
10,7320,"077","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",179,80,742,583,30,84,50629,48706,1923,"","",22180,"02/04/2021 00:07:11"
10,7330,"077","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",202,90,37810,10080,14616,13114,1585775,1184658,401117,"","",415102,"02/04/2021 00:07:11"
10,7340,"077","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",147,59,1058,1034,7,5,86744,84973,1771,"","",16639,"02/04/2021 00:07:11"
10,7365,"078","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","217",152,57,9792,3178,4618,1996,434788,339471,95317,"","",70205,"02/04/2021 00:07:11"
10,7390,"059","68","Sant Martí","el Poblenou","213",101,42,4066,1093,1933,1029,161910,111278,50632,"","",30628,"02/04/2021 00:07:11"
10,7400,"059","68","Sant Martí","el Poblenou","213",0,1,0,0,0,0,0,0,0,"","",1352,"02/04/2021 00:07:11"
10,7410,"059","68","Sant Martí","el Poblenou","213",79,35,5285,1435,3220,630,322980,230475,92505,"","",31885,"02/04/2021 00:07:11"
10,7420,"059","68","Sant Martí","el Poblenou","213",24,10,210,120,70,20,15240,12150,3090,"","",2440,"02/04/2021 00:07:11"
10,7430,"059","68","Sant Martí","el Poblenou","213",3,2,24,2,0,0,1242,1242,0,"","",700,"02/04/2021 00:07:11"
10,7440,"059","68","Sant Martí","el Poblenou","213",41,18,72,72,0,0,2926,2926,0,"","",1453,"02/04/2021 00:07:11"
10,7450,"059","68","Sant Martí","el Poblenou","213",15,7,54,45,0,9,4371,4371,0,"","",1708,"02/04/2021 00:07:11"
10,7461,"059","68","Sant Martí","el Poblenou","213",165,66,841,784,21,14,55667,54563,1104,"","",11447,"02/04/2021 00:07:11"
10,7462,"059","68","Sant Martí","el Poblenou","213",0,1,0,0,0,0,0,0,0,"","",526,"02/04/2021 00:07:11"
10,7470,"059","68","Sant Martí","el Poblenou","213",19,10,140,120,20,0,8870,8870,0,"","",3530,"02/04/2021 00:07:11"
10,7480,"059","68","Sant Martí","el Poblenou","213",46,18,360,270,54,36,20889,18648,2241,"","",4140,"02/04/2021 00:07:11"
10,7490,"059","68","Sant Martí","el Poblenou","213",73,41,15744,5781,7216,2747,732670,517051,215619,"","",128535,"02/04/2021 00:07:11"
10,7510,"113","72","Sant Martí","Sant Martí de Provençals","227",2,8,90,1,3,83,21867,16366,5501,"","",10951,"02/04/2021 00:07:11"
10,7521,"112","72","Sant Martí","Sant Martí de Provençals","227",1523,594,105136,52681,47184,5271,7193173,5975249,1217924,"","",785893,"02/04/2021 00:07:11"
10,7522,"111","72","Sant Martí","Sant Martí de Provençals","227",788,324,55711,30724,19780,5207,3783524,3182645,600879,"","",785366,"02/04/2021 00:07:11"
10,7530,"111","72","Sant Martí","Sant Martí de Provençals","227",530,209,4216,3380,0,836,336181,312940,23241,"","",61168,"02/04/2021 00:07:11"
10,7540,"114","72","Sant Martí","Sant Martí de Provençals","227",565,209,4270,3434,0,836,346672,319645,27027,"","",61291,"02/04/2021 00:07:11"
10,7553,"119","72","Sant Martí","Sant Martí de Provençals","228",1182,507,238772,235468,0,2706,16091379,15939244,152135,"","",4216464,"02/04/2021 00:07:11"
10,7562,"118","72","Sant Martí","Sant Martí de Provençals","228",987,382,186034,156238,0,29796,21082962,19387264,1695698,"","",4380394,"02/04/2021 00:07:11"
10,7573,"115","72","Sant Martí","Sant Martí de Provençals","228",731,318,33992,27279,443,5479,3559144,2851133,708011,"","",901131,"02/04/2021 00:07:11"
10,7580,"131","73","Sant Martí","la Verneda i la Pau","231",828,315,74861,33981,31738,9142,4864320,4441891,422429,"","",460199,"02/04/2021 00:07:11"
10,7595,"140","73","Sant Martí","la Verneda i la Pau","233",761,302,6109,6109,0,0,588839,588839,0,"","",72739,"02/04/2021 00:07:11"
10,7596,"143","73","Sant Martí","la Verneda i la Pau","233",957,362,34073,19965,0,1316,2507698,2446277,61421,"","",175788,"02/04/2021 00:07:11"
10,7597,"142","73","Sant Martí","la Verneda i la Pau","233",0,5,26,0,0,26,11433,11433,0,"","",6836,"02/04/2021 00:07:11"
10,7598,"142","73","Sant Martí","la Verneda i la Pau","233",147,54,1080,1080,0,0,81972,81972,0,"","",15054,"02/04/2021 00:07:11"
10,7599,"142","73","Sant Martí","la Verneda i la Pau","233",184,80,1580,1580,0,0,120582,120582,0,"","",21651,"02/04/2021 00:07:11"
10,7601,"140","73","Sant Martí","la Verneda i la Pau","233",452,169,11635,11523,0,112,1015197,1015197,0,"","",107811,"02/04/2021 00:07:11"
10,7602,"140","73","Sant Martí","la Verneda i la Pau","233",452,167,3038,3038,0,0,257376,257376,0,"","",42458,"02/04/2021 00:07:11"
10,7612,"129","73","Sant Martí","la Verneda i la Pau","230",1158,438,30782,18266,11110,1406,2102501,1918944,183557,"","",238469,"02/04/2021 00:07:11"
10,7614,"128","73","Sant Martí","la Verneda i la Pau","230",697,314,20555,16954,1921,1680,1871582,1641873,229709,"","",236012,"02/04/2021 00:07:11"
10,7615,"127","73","Sant Martí","la Verneda i la Pau","230",0,2,0,0,0,0,0,0,0,"","",12821,"02/04/2021 00:07:11"
10,7616,"126","73","Sant Martí","la Verneda i la Pau","230",721,275,97196,66385,30811,0,7561455,7111742,449713,"","",742170,"02/04/2021 00:07:11"
10,7617,"125","73","Sant Martí","la Verneda i la Pau","230",286,124,9348,8735,0,613,906351,851340,55011,"","",95073,"02/04/2021 00:07:11"
10,7618,"126","73","Sant Martí","la Verneda i la Pau","230",285,115,28635,15180,8165,5290,1805040,1599535,205505,"","",234025,"02/04/2021 00:07:11"
10,7621,"128","73","Sant Martí","la Verneda i la Pau","230",896,371,27355,18369,7137,1849,1919669,1631121,288548,"","",340123,"02/04/2021 00:07:11"
10,7622,"127","73","Sant Martí","la Verneda i la Pau","230",1032,403,45263,23370,20496,1397,2988292,2380684,607608,"","",358646,"02/04/2021 00:07:11"
10,7633,"120","72","Sant Martí","Sant Martí de Provençals","229",673,281,4918,3941,0,99,543885,543885,0,"","",66423,"02/04/2021 00:07:11"
10,7640,"120","72","Sant Martí","Sant Martí de Provençals","229",799,337,139181,127049,0,12132,12330830,12330830,0,"","",3154657,"02/04/2021 00:07:11"
10,7650,"120","72","Sant Martí","Sant Martí de Provençals","229",0,2,9,0,0,9,11030,11030,0,"","",9653,"02/04/2021 00:07:11"
10,7660,"110","72","Sant Martí","Sant Martí de Provençals","226",340,158,14772,12222,0,2550,1102231,1005140,97091,"","",104318,"02/04/2021 00:07:11"
10,7673,"110","72","Sant Martí","Sant Martí de Provençals","226",643,260,17383,15176,0,2149,1442907,1302603,140304,"","",165296,"02/04/2021 00:07:11"
10,7680,"110","72","Sant Martí","Sant Martí de Provençals","226",609,279,27204,23146,52,3989,2107864,1997017,110847,"","",190151,"02/04/2021 00:07:11"
10,7690,"110","72","Sant Martí","Sant Martí de Provençals","226",119,39,2294,1225,875,194,199997,171221,28776,"","",43296,"02/04/2021 00:07:11"
10,7703,"107","72","Sant Martí","Sant Martí de Provençals","226",646,267,37104,19427,14609,3053,2511950,2131779,380171,"","",539442,"02/04/2021 00:07:11"
10,7714,"108","72","Sant Martí","Sant Martí de Provençals","226",0,1,0,0,0,0,0,0,0,"","",693,"02/04/2021 00:07:11"
10,7715,"108","72","Sant Martí","Sant Martí de Provençals","226",1314,571,101089,90119,616,10354,8322709,8161326,161383,"","",575234,"02/04/2021 00:07:11"
10,7721,"109","72","Sant Martí","Sant Martí de Provençals","226",771,315,27150,23773,0,3377,2158805,2029672,129133,"","",220296,"02/04/2021 00:07:11"
10,7722,"109","72","Sant Martí","Sant Martí de Provençals","226",532,223,21323,12972,2,8349,1029835,958734,71101,"","",105354,"02/04/2021 00:07:11"
10,7731,"109","72","Sant Martí","Sant Martí de Provençals","226",382,150,9357,7650,0,1707,647655,629138,18517,"","",63838,"02/04/2021 00:07:11"
10,7732,"109","72","Sant Martí","Sant Martí de Provençals","226",0,1,0,0,0,0,0,0,0,"","",2789,"02/04/2021 00:07:11"
10,7740,"121","72","Sant Martí","Sant Martí de Provençals","229",617,239,24970,20554,2699,1717,1851172,1675383,175789,"","",213773,"02/04/2021 00:07:11"
10,7750,"121","72","Sant Martí","Sant Martí de Provençals","229",998,400,195200,182400,0,12800,16884000,16210400,673600,"","",4931200,"02/04/2021 00:07:11"
10,7760,"122","72","Sant Martí","Sant Martí de Provençals","229",0,3,13,0,0,13,12734,12734,0,"","",12687,"02/04/2021 00:07:11"
10,7772,"125","73","Sant Martí","la Verneda i la Pau","230",816,331,36678,26904,8004,1770,2210389,2080782,129607,"","",236240,"02/04/2021 00:07:11"
10,7774,"141","73","Sant Martí","la Verneda i la Pau","233",460,191,10667,6392,3420,855,813358,717598,95760,"","",86295,"02/04/2021 00:07:11"
10,7775,"141","73","Sant Martí","la Verneda i la Pau","233",639,254,11504,7172,3420,912,831495,739155,92340,"","",95091,"02/04/2021 00:07:11"
10,7776,"142","73","Sant Martí","la Verneda i la Pau","233",216,78,4431,4431,0,0,383039,383039,0,"","",40402,"02/04/2021 00:07:11"
10,7781,"142","73","Sant Martí","la Verneda i la Pau","233",477,169,2980,2980,0,0,238162,238162,0,"","",48825,"02/04/2021 00:07:11"
10,7782,"142","73","Sant Martí","la Verneda i la Pau","233",617,250,12197,7467,3795,935,954372,859497,94875,"","",87107,"02/04/2021 00:07:11"
10,7791,"124","73","Sant Martí","la Verneda i la Pau","230",1097,426,67440,40645,19277,7518,4581593,4139694,441899,"","",442259,"02/04/2021 00:07:11"
10,7800,"123","73","Sant Martí","la Verneda i la Pau","230",1349,559,52396,37534,5073,9789,3937824,3404477,533347,"","",498866,"02/04/2021 00:07:11"
10,7810,"122","72","Sant Martí","Sant Martí de Provençals","229",578,217,14367,13510,0,778,1619212,1616845,2367,"","",183107,"02/04/2021 00:07:11"
10,7823,"122","72","Sant Martí","Sant Martí de Provençals","229",632,251,33160,22102,8043,3015,2714751,2488320,226431,"","",239602,"02/04/2021 00:07:11"
10,7824,"122","72","Sant Martí","Sant Martí de Provençals","229",292,120,20916,7056,12195,1665,1195974,944127,251847,"","",188444,"02/04/2021 00:07:11"
10,7830,"121","72","Sant Martí","Sant Martí de Provençals","229",0,2,4,0,0,4,6428,6428,0,"","",9440,"02/04/2021 00:07:11"
10,7841,"106","72","Sant Martí","Sant Martí de Provençals","226",1029,427,36498,22677,11648,1997,2586204,2442500,143704,"","",344955,"02/04/2021 00:07:11"
10,7842,"105","72","Sant Martí","Sant Martí de Provençals","226",2199,876,88774,51511,31501,5762,5700828,4941642,759186,"","",559575,"02/04/2021 00:07:11"
10,7853,"107","72","Sant Martí","Sant Martí de Provençals","226",891,341,49859,7198,6101,916,6106799,4522921,1583878,"","",726232,"02/04/2021 00:07:11"
10,7861,"100","71","Sant Martí","Provençals del Poblenou","224",841,342,18015,15588,635,1442,1320961,1224144,96817,"","",110624,"02/04/2021 00:07:11"
10,7862,"100","71","Sant Martí","Provençals del Poblenou","224",0,1,7,0,3,4,9157,3058,6099,"","",3079,"02/04/2021 00:07:11"
10,7871,"101","71","Sant Martí","Provençals del Poblenou","225",1029,352,43178,31893,7950,1429,3416809,3169603,247206,"","",257937,"02/04/2021 00:07:11"
10,7872,"101","71","Sant Martí","Provençals del Poblenou","225",0,5,15,0,0,15,3023,2956,67,"","",3076,"02/04/2021 00:07:11"
10,7881,"104","71","Sant Martí","Provençals del Poblenou","225",1600,605,334776,195248,125728,13540,24267362,20879678,3387684,"","",2063043,"02/04/2021 00:07:11"
10,7891,"103","71","Sant Martí","Provençals del Poblenou","225",2185,884,88592,63775,20029,4788,6320538,5879163,441375,"","",857414,"02/04/2021 00:07:11"
10,7896,"101","71","Sant Martí","Provençals del Poblenou","225",39,46,605,27,289,288,86618,72696,13922,"","",61168,"02/04/2021 00:07:11"
10,7903,"237","71","Sant Martí","Provençals del Poblenou","225",161,87,6765,3649,2972,144,506719,398163,108556,"","",60589,"02/04/2021 00:07:11"
10,7911,"102","71","Sant Martí","Provençals del Poblenou","225",2663,1039,89891,77573,7389,4883,6439863,6234301,205562,"","",948864,"02/04/2021 00:07:11"
10,7921,"237","71","Sant Martí","Provençals del Poblenou","225",758,331,21084,20605,79,400,1400632,1359304,41328,"","",168899,"02/04/2021 00:07:11"
10,7922,"237","71","Sant Martí","Provençals del Poblenou","225",0,2,0,0,0,0,0,0,0,"","",1868,"02/04/2021 00:07:11"
10,7933,"088","70","Sant Martí","el Besòs i el Maresme","220",1689,634,68120,46919,12622,7604,5322531,4940277,382254,"","",592877,"02/04/2021 00:07:11"
10,7940,"237","71","Sant Martí","Provençals del Poblenou","225",5,4,46,8,4,34,9270,9270,0,"","",5764,"02/04/2021 00:07:11"
10,7950,"101","71","Sant Martí","Provençals del Poblenou","225",118,66,6549,1848,2563,2138,353195,259953,93242,"","",75634,"02/04/2021 00:07:11"
10,7960,"100","71","Sant Martí","Provençals del Poblenou","224",19,16,76,8,1,53,27393,20755,6638,"","",17081,"02/04/2021 00:07:11"
10,7971,"100","71","Sant Martí","Provençals del Poblenou","224",107,46,648,550,0,97,58136,57176,960,"","",25956,"02/04/2021 00:07:11"
10,7972,"096","71","Sant Martí","Provençals del Poblenou","224",0,3,4,0,0,4,2808,2808,0,"","",14241,"02/04/2021 00:07:11"
10,7982,"101","71","Sant Martí","Provençals del Poblenou","225",151,87,821,779,0,15,40112,39992,120,"","",10351,"02/04/2021 00:07:11"
10,7991,"101","71","Sant Martí","Provençals del Poblenou","225",228,111,3217,1258,1198,714,217882,185238,32644,"","",67076,"02/04/2021 00:07:11"
10,8002,"101","71","Sant Martí","Provençals del Poblenou","225",136,52,17732,3172,11336,3224,1006252,712920,293332,"","",99684,"02/04/2021 00:07:11"
10,8021,"094","71","Sant Martí","Provençals del Poblenou","223",174,84,2646,1151,560,652,120639,98979,21660,"","",57994,"02/04/2021 00:07:11"
10,8030,"094","71","Sant Martí","Provençals del Poblenou","223",89,73,1038,311,1,567,71532,71231,301,"","",22380,"02/04/2021 00:07:11"
10,8040,"089","70","Sant Martí","el Besòs i el Maresme","221",0,5,4,0,0,4,0,0,0,"","",12075,"02/04/2021 00:07:11"
10,8050,"089","70","Sant Martí","el Besòs i el Maresme","221",2,3,39,0,0,39,24675,24332,343,"","",12568,"02/04/2021 00:07:11"
10,8060,"089","70","Sant Martí","el Besòs i el Maresme","221",27,19,141,88,2,51,12015,11743,272,"","",6314,"02/04/2021 00:07:11"
10,8071,"089","70","Sant Martí","el Besòs i el Maresme","221",74,35,179,37,0,5,12865,12865,0,"","",9043,"02/04/2021 00:07:11"
10,8072,"089","70","Sant Martí","el Besòs i el Maresme","221",92,37,70,37,0,8,4054,3991,63,"","",4090,"02/04/2021 00:07:11"
10,8081,"089","70","Sant Martí","el Besòs i el Maresme","221",86,28,57,28,0,8,3278,3278,0,"","",4346,"02/04/2021 00:07:11"
10,8082,"089","70","Sant Martí","el Besòs i el Maresme","221",54,31,32,27,0,4,1915,1915,0,"","",3759,"02/04/2021 00:07:11"
10,8083,"089","70","Sant Martí","el Besòs i el Maresme","221",41,24,33,22,0,2,2052,2052,0,"","",3603,"02/04/2021 00:07:11"
10,8094,"089","70","Sant Martí","el Besòs i el Maresme","221",4121,450,34622,32202,0,2420,2160845,2065871,94974,"","",220677,"02/04/2021 00:07:11"
10,8100,"089","70","Sant Martí","el Besòs i el Maresme","221",0,1,187,0,139,48,21017,18876,2141,"","",12520,"02/04/2021 00:07:11"
10,8111,"094","71","Sant Martí","Provençals del Poblenou","223",84,61,214,133,0,51,15166,15166,0,"","",9145,"02/04/2021 00:07:11"
10,8112,"094","71","Sant Martí","Provençals del Poblenou","223",87,55,137,67,2,37,10592,10592,0,"","",7099,"02/04/2021 00:07:11"
10,8131,"094","71","Sant Martí","Provençals del Poblenou","223",135,69,738,560,1,66,61103,61103,0,"","",28125,"02/04/2021 00:07:11"
10,8165,"069","68","Sant Martí","el Poblenou","215",409,148,16579,5625,7468,3486,856907,550616,306291,"","",182321,"02/04/2021 00:07:11"
10,8166,"069","68","Sant Martí","el Poblenou","215",760,301,90153,64050,9702,16401,5076470,4304223,772247,"","",1032899,"02/04/2021 00:07:11"
10,8167,"069","68","Sant Martí","el Poblenou","215",0,1,0,0,0,0,0,0,0,"","",4774,"02/04/2021 00:07:11"
10,8168,"096","71","Sant Martí","Provençals del Poblenou","224",0,1,0,0,0,0,0,0,0,"","",7037,"02/04/2021 00:07:11"
10,8172,"096","71","Sant Martí","Provençals del Poblenou","224",0,1,0,0,0,0,0,0,0,"","",689,"02/04/2021 00:07:11"
10,8190,"094","71","Sant Martí","Provençals del Poblenou","223",930,386,71987,32519,34271,5197,4240802,3222140,1018662,"","",651049,"02/04/2021 00:07:11"
10,8211,"094","71","Sant Martí","Provençals del Poblenou","223",150,67,659,258,0,79,42371,42371,0,"","",15108,"02/04/2021 00:07:11"
10,8212,"094","71","Sant Martí","Provençals del Poblenou","223",132,59,809,470,270,50,58693,47173,11520,"","",15395,"02/04/2021 00:07:11"
10,8220,"094","71","Sant Martí","Provençals del Poblenou","223",0,6,19,0,1,18,16102,14335,1767,"","",12539,"02/04/2021 00:07:11"
10,8230,"094","71","Sant Martí","Provençals del Poblenou","223",189,73,13365,4900,7165,880,777614,552336,225278,"","",120923,"02/04/2021 00:07:11"
10,8242,"093","70","Sant Martí","el Besòs i el Maresme","222",1046,423,61807,43365,10254,6111,3967863,3660903,306960,"","",402191,"02/04/2021 00:07:11"
10,8243,"093","70","Sant Martí","el Besòs i el Maresme","222",11,15,54,5,2,43,34118,25638,8480,"","",23219,"02/04/2021 00:07:11"
10,8244,"093","70","Sant Martí","el Besòs i el Maresme","222",0,7,32,0,2,30,13489,7133,6356,"","",11441,"02/04/2021 00:07:11"
10,8246,"093","70","Sant Martí","el Besòs i el Maresme","222",0,3,9,0,0,9,11668,11668,0,"","",12477,"02/04/2021 00:07:11"
10,8247,"093","70","Sant Martí","el Besòs i el Maresme","222",0,3,10,1,0,8,7656,7656,0,"","",12615,"02/04/2021 00:07:11"
10,8248,"093","70","Sant Martí","el Besòs i el Maresme","222",0,9,8,0,2,6,7741,3574,4167,"","",12477,"02/04/2021 00:07:11"
10,8251,"090","70","Sant Martí","el Besòs i el Maresme","222",221,85,3202,2666,0,536,232371,207685,24686,"","",32382,"02/04/2021 00:07:11"
10,8252,"090","70","Sant Martí","el Besòs i el Maresme","222",254,90,3421,2883,0,538,245851,222755,23096,"","",34135,"02/04/2021 00:07:11"
10,8253,"090","70","Sant Martí","el Besòs i el Maresme","222",247,85,3318,2848,0,439,231248,209076,22172,"","",32163,"02/04/2021 00:07:11"
10,8264,"090","70","Sant Martí","el Besòs i el Maresme","222",813,295,11391,9860,0,1321,803342,741402,61940,"","",196384,"02/04/2021 00:07:11"
10,8265,"090","70","Sant Martí","el Besòs i el Maresme","222",0,1,1,0,0,1,913,913,0,"","",913,"02/04/2021 00:07:11"
10,8266,"090","70","Sant Martí","el Besòs i el Maresme","222",0,1,1,0,0,1,908,908,0,"","",908,"02/04/2021 00:07:11"
10,8270,"094","71","Sant Martí","Provençals del Poblenou","223",1,4,0,0,0,0,0,0,0,"","",12522,"02/04/2021 00:07:11"
10,8280,"094","71","Sant Martí","Provençals del Poblenou","223",0,9,545,0,525,20,25816,22032,3784,"","",11279,"02/04/2021 00:07:11"
10,8291,"094","71","Sant Martí","Provençals del Poblenou","223",45,33,81,44,1,29,6229,6205,24,"","",5812,"02/04/2021 00:07:11"
10,8293,"094","71","Sant Martí","Provençals del Poblenou","223",16,19,37,13,0,13,2805,2805,0,"","",2367,"02/04/2021 00:07:11"
10,8294,"094","71","Sant Martí","Provençals del Poblenou","223",1,6,12,0,0,12,4365,3745,620,"","",3417,"02/04/2021 00:07:11"
